Question,answers,label,llm_output
"यह स्थान किस देश में स्थित है? स्थान: डेनिज़ली
",टर्की,cities,डेनिज़ली (Denizli) तुर्की देश के एक शहर है। यह तुर्की के आनातोलिया भूभाग में स्थित है और बावरा उपक्षेत्र में स्थित होता है। डेनिज़ली को अपने धातु की उद्योग संस्थानों और तापक्रम शिल्प के कारण जाना जाता है।
"यह स्थान किस देश में स्थित है? स्थान: Eskisehir
",टर्की,cities,Eskisehir位于土耳其。Eskisehir是土耳其的一个城市，也是埃斯基谢hir省的首府。这座城市位于安纳托利亚高原，靠近黑海地区和中部黑海地区之间的过渡地带。如果您需要更多关于Eskisehir的信息，请随时告诉我！
"यह स्थान किस देश में स्थित है? स्थान: हताय
",टर्की,cities,"""हताय"" नामक स्थान के बारे में विशेष जानकारी मे नहीं है। यह नाम अक्सर अरब देशों में देखा जाता है, लेकिन इसका विशेष स्थान निर्धारित करने के लिए अधिक जानकारी आवश्यक हो सकती है। यदि आप यह बार-बार देख रहे हैं, तो यह संभवतः विशेष देश का एक नाम हो सकता है। कृपया अधिक विवरण द"
"यह स्थान किस देश में स्थित है? स्थान: Kocaeli
",टर्की,cities,Kocaeli स्थित है तुर्की में। यह तुर्की का एक राज्य है और इसका राजधानी Kocaeli शहर है।
"यह स्थान किस देश में स्थित है? स्थान: नैरोबी
",केन्या,cities,"नैरोबी स्थित है बियाफ़ारा देश, यानी किंग्स्टन ऑन द फ्लोरिड द्वीप समूह में अफ्रीका के उत्तर-पूर्वी भाग में। दुनिया की एक महत्वपूर्ण राजधानी और कई अन्य उद्योग और व्यापार केंद्रों का नाम नैरोबी है। यह कूलुसा राज्य की राजधानी है।"
"यह स्थान किस देश में स्थित है? स्थान: मोम्बासा
",केन्या,cities,"मोम्बासा भारत के दक्षिण पश्चिमी तट पर स्थित एक महासागरीय शहर है। यह कर्नाटक राज्य का एक जिला है और मूलतः एक बड़ा फ्लोरिसिंग शहर है। हालांकि, मोम्बासा का वास्तविक स्थान युनाइटेड रियलms (United Republic of Tanzania) के एक राज्य, किंगोरो (Kilimanjaro) के पश्चिमी तट पर है। यह एक महासागरीय शहर है और एक महत्व"
"यह स्थान किस देश में स्थित है? स्थान: किसुमु
",केन्या,cities,"किसुमु (Kismayo) भारत के बाहर स्थित है। यह ओमान्त्रिक अफ्रीका के किंगडम देश के दक्षिण में स्थित एक शहर है। किसुमु ओमान्त्रिक अफ्रीका की दक्षिणी भूमि पर स्थित है और ओमान्त्रिक अफ्रीका के दक्षिणी सीमा राज्य, केंटुकी रिया जिले में स्थित है। यह एक महासागरीय शहर है और अटलांटिक समुद्र से अलग"
"यह स्थान किस देश में स्थित है? स्थान: नाकुरु
",केन्या,cities,"""नाकुरु"" नामक स्थान के बारे में मेरे पास विशेष जानकारी नहीं है। यह नाम विशेष एक देश, शहर, गाँव या अन्य स्थान को नामित कर सकता है, लेकिन इसका विशिष्ट स्थान नहीं पता। यदि आप इसके बारे में और विवरण दे सकते हैं, तो मैं उसके बारे में अधिक जानकारी दे सकता हूं।"
"यह स्थान किस देश में स्थित है? स्थान: एल्डोरेट
",केन्या,cities,"""एल्डोरेट"" नाम के स्थान के बारे में विशेष जानकारी मे नहीं है। यह नाम विश्व के किसी भी देश के किसी स्थान को भी नामित कर सकता है, जिसे यह नाम दिया गया हो। यदि आप इस स्थान के देश की कोई विशेष जानकारी दे सकते हैं, तो मैं उसके बारे में और विशिष्ट जानकारी दे सकता हूं। या अगर यह एक क"
"यह स्थान किस देश में स्थित है? स्थान: थिका
",केन्या,cities,थिका नामक स्थान भारत देश में स्थित है। यह राजस्थान राज्य का एक गाँव है। थिका गाँव राजस्थान के बैंसरोई ज़िले में स्थित है।
"यह स्थान किस देश में स्थित है? स्थान: किताले
",केन्या,cities,किताले नामक स्थान भारत देश में स्थित है। यह राजस्थान राज्य का एक गाँव है। किताले गाँव राजस्थान के बैंसरोई ज़िले में स्थित है।
"यह स्थान किस देश में स्थित है? स्थान: मालिंदी
",केन्या,cities,"मालिंदी (Malindi) यह भारत का एक स्थान नहीं है, बल्कि यह किंगोरो द्वीप समूह का एक शहर है, जो कि किंगोरो द्वीप संघ के भाग में आता है। किंगोरो द्वीप संघ योरप के उत्तर-पश्चिमी तट पर स्थित है। यह देश किंगोरो द्वीपों का संगठन है और इसमें बहुत सी दर्जन द्वीप शामिल हैं। मालिंदी एक प्रसिद्ध प"
"यह स्थान किस देश में स्थित है? स्थान: गरिसा
",केन्या,cities,"गरिसा यह स्थान किस देश में स्थित है, इस सवाल का उत्तर देने के लिए एक और विवरण या संदर्भ आवश्यक है। गरिसा का उल्लेख कई देशों में भी किया जा सकता है। उदाहरण के लिए:

1. किंगोरो गरिसा (Kenya) - यह योग्यता राज्य के उत्तर-पूर्वी भाग में स्थित है।
2. इसी नाम का एक शहर भारत के उत्तर प्रदेश"
"यह स्थान किस देश में स्थित है? स्थान: न्येरी
",केन्या,cities,न्येरी नामक एक स्थान भारत देश में स्थित है। यह राजस्थान राज्य के बैंगलोर जिले में स्थित है। न्येरी एक गाँव है और यह बैंगलोर जिले के एक ग्रामपंचायत का हिस्सा है।
"यह स्थान किस देश में स्थित है? स्थान: मेरु
",केन्या,cities,"मेरु नामक एक स्थान कई देशों में हो सकता है, लेकिन सबसे ज्ञात और व्यापक रूप से जाना जाने वाला मेरु संकरी है, जो भारत के कर्नाटक राज्य में स्थित है। यह एक प्रसिद्ध धार्मिक स्थल है और एक विश्वसनीय पौराणिक रूप से जाना जाने वाला स्थान है। यदि आप अन्य देशों के मेरु स्थानों के बारे म"
"यह स्थान किस देश में स्थित है? स्थान: मचकोस
",केन्या,cities,मचकोस नामक स्थान भारत देश में स्थित है। यह उत्तराखंड राज्य का एक गाँव है। यह राजमार्ग से दूर स्थित है और एक प्राकृतिक रूप से सुन्दर गाँव है। यह काल्पनिक या वास्तविक एक विशेष स्थान के बारे में बात कर रहा है? या आप इसे और विस्तार से वर्णित करना चाहते हैं?
"यह स्थान किस देश में स्थित है? स्थान: एम्बु
",केन्या,cities,"""एम्बु"" शब्द का अर्थ अंग्रेजी में ""Ambulance"" है, जिसका अर्थ है चिकित्सा या चिकित्सक की यात्रा करने वाला वाहन। यह वाहन विभिन्न देशों में उपलब्ध होता है और विभिन्न राज्यों या शहरों में इसकी स्थिति भी अलग-अलग हो सकती है। 

यदि आपका सवाल विशेष एक स्थान के बारे में है जो ""एम्बु"" का नाम ह"
"यह स्थान किस देश में स्थित है? स्थान: काकामेगा
",केन्या,cities,"काकामेगा नामक स्थान जापान में स्थित है। यह दक्षिण-पश्चिमी जापान के ओशिका प्रांत में स्थित है। काकामेगा एक लोकप्रिय दूरदर्शन और फिल्म रोमांटिक चैनल का नाम भी है, जो इस शहर के नाम से नामित है। यदि आपका सवाल विशेष स्थान के बारे में है जो काकामेगा शहर के किसी भी भाग से संबंधित है"
"यह स्थान किस देश में स्थित है? स्थान: केरिचो
",केन्या,cities,"केरिचो नाम का स्थान विशेष नहीं दिया गया है, इसलिए यह विभिन्न देशों में उपस्थित हो सकता है। यदि आप केरिचो नाम का एक विशेष स्थान या जगह संदर्भित कर रहे हैं, तो अधिक विवरण देने से मदद मिल सकती है। उदाहरण के लिए, केरिचो नाम का एक गाँव अफगानिस्तान में और एक नदी नेपाल में है। अधिक"
"यह स्थान किस देश में स्थित है? स्थान: नान्यूकी
",केन्या,cities,"नान्यूकी का स्थान भारत देश में नहीं है। नान्यूकी (Nanuki) नामक स्थान रोमाई देश में स्थित है। यह रोमाई के उत्तरी भाग में स्थित एक गाँव है। यदि आप भारत के किसी स्थान के बारे में पूछ रहे हैं, तो कृपया उसे बताएं, ताकि मैं उसके बारे में और विस्तार से जानकारी दे सकूं।"
"यह स्थान किस देश में स्थित है? स्थान: वोई
",केन्या,cities,"""वोई"" शब्द को अक्सर वॉय (Voy) या वोय (Voie) के रूप में भी देखा जाता है। यह शब्द अक्सर रास्ते, सड़कें, या एक विशेष स्थान को दर्शाता है। इसका वास्तविक स्थान देश के अनुसार अलग हो सकता है। 

यदि आप विशेष देश की ओर चले तो अधिक जानकारी देने के लिए, उस देश का नाम या विशेष जानकारी"
"यह स्थान किस देश में स्थित है? स्थान: लामू
",केन्या,cities,लामू नगर नि�泊ल के भार्याक्ता राज्य में स्थित है। यह एक प्रसिद्ध पर्यटन स्थल है और यहाँ लामू बाजार और लामू दर्शनीय स्थल जैसे विभिन्न आकर्षण भी हैं। यह नगर अपने विशाल बाजार और इतिहासी इमारतों के कारण प्रसिद्ध है।
"यह स्थान किस देश में स्थित है? स्थान: नैवाशा
",केन्या,cities,नैवाशा (Naiasa) नामक स्थान भारत देश के उत्तर प्रदेश राज्य के ग्लियाण जिले में स्थित है। यह एक गाँव है।
"यह स्थान किस देश में स्थित है? स्थान: इसियोलो
",केन्या,cities,"इसियोलो (Isolo) नामक स्थान के बारे में विशेष जानकारी मे नहीं है। यह नाम अफ्रीका के किसी देश के एक गाँव या शहर को भी हो सकता है, लेकिन निश्चित रूप से यह दुनिया के किसी भी देश में स्थित है। अधिक विवरण या संदर्भ देने पर मैं इसके बारे में और विशिष्ट जानकारी दे सकता हूं। यदि आप इस न"
"यह स्थान किस देश में स्थित है? स्थान: बैंकाक
",थाईलैंड,cities,बैंकाक स्थानीय नाम है और यह थाईलैंड (ताइलंड) में स्थित है। बैंकाक थाईलैंड की राजधानी है और देश का सबसे बड़ा शहर भी है।
"यह स्थान किस देश में स्थित है? स्थान: चियांग माई
",थाईलैंड,cities,"चियांग माई (Chiang Mai) स्थित है भारत के बाहर, यह थाईलैंड के उत्तरी हिस्से में स्थित एक बड़ी शहरी जिल्ला है। यह थाईलैंड की दूसरी सबसे बड़ी शहरी जिल्लाओं में से एक है। यह चाम्पायन राज्य की राजधानी है और पर्यटकों के लिए एक प्रसिद्ध लोकप्रिय आकर्षण है।"
"यह स्थान किस देश में स्थित है? स्थान: पटाया
",थाईलैंड,cities,पटाया नामक स्थान भारत देश में स्थित है। यह उत्तराखंड राज्य का एक गाँव है। उत्तराखंड भारत के उत्तरी हिस्से में स्थित है। यदि आपको अधिक जानकारी चाहिए तो कृपया बताएं।
"यह स्थान किस देश में स्थित है? स्थान: फुकेत
",थाईलैंड,cities,"फुकेत स्थित है भारत के पश्चिमी सागर के किनारे नहीं, बल्कि भारत के पश्चिमी सागर के दक्षिण-पश्चिमी तट पर स्थित एक देश है जिसे ताइवान या टाइवान के रूप में भी जाना जाता है। फुकेत ताइवान के दक्षिणी भाग में स्थित एक बड़ी द्वीप है।"
"यह स्थान किस देश में स्थित है? स्थान: नाखोन रत्चासिमा
",थाईलैंड,cities,"नाखोन रत्चासिमा (Nakhon Ratchasima) दक्षिण-पूर्वी भारतीय राज्य थाईलैंड का एक शहर है। यह थाईलैंड का एक महत्वपूर्ण राज्य है और इसका अर्थ ""राजा की नगरियाँ"" है। यह राज्य थाईलैंड के दक्षिण-पूर्वी कोण्ट्रीरिया के अंतर्गत स्थित है।"
"यह स्थान किस देश में स्थित है? स्थान: हाट याई
",थाईलैंड,cities,"""हाट याई"" नामक स्थान के बारे में विशेष जानकारी मे नहीं है। यह नाम भारत के किसी भी राज्य में या तो एक छोटे से गाँव हो सकता है या एक बाजार का नाम हो सकता है। अधिक सटीक जानकारी के लिए, इसके लिए उपलब्ध एक विशेष जनसांख्यिकीय डेटा या भूगोलीय डेटा की आवश्यकता हो सकती है। यदि आप इ"
"यह स्थान किस देश में स्थित है? स्थान: उदोन थानी
",थाईलैंड,cities,उदोन थानी (Udon Thani) सिंहासन द्वीप संघ (Thailand) में स्थित है। यह थाईलैंड के नैंग्लों राज्य (Nong Khai Province) का एक शहर है।
"यह स्थान किस देश में स्थित है? स्थान: खोन काएन
",थाईलैंड,cities,"""खोन काएन"" नामक स्थान के बारे में विशेष जानकारी मे नहीं है। यह नाम लगभग किसी भी देश के किसी भी क्षेत्र का हो सकता है। यदि आप इसके बारे में और विवरण दे सकते हैं, तो मैं उसके बारे में अधिक जानकारी दे सकता हूं। या अगर यह एक विशेष देश का है जिसके बारे में आप जानते हैं, तो उस देश"
"यह स्थान किस देश में स्थित है? स्थान: सूरत थानी
",थाईलैंड,cities,"""सूरत थानी"" यह नाम से तैयार होने वाले एक विशेष प्रकार का दस्तावेज़ या लेख संदर्भित हो सकता है, जिसे विभिन्न देशों में उपयोग किया जाता है। यह नाम विशेष रूप से अरबी वाले क्षेत्रों में आमतौर पर देखा जाता है।

यदि आपका सवाल यह है कि ""सूरत थानी"" किस देश के लिए एक विशेष नाम है"
"यह स्थान किस देश में स्थित है? स्थान: चियांग राय
",थाईलैंड,cities,"""चियांग राय"" यह नाम दुनिया के कई देशों में विभिन्न स्थानों को दिया जा सकता है। इसके लिए अधिक संदिग्ध जानकारी के लिए इसके अर्थ या स्थान को बढ़कर व्याख्या करने वाला अनुसंधान करना आवश्यक हो सकता है। यदि आप इसके बारे में और विशिष्ट जानकारी चाहते हैं, तो कृपया उस नाम का अर्थ"
"यह स्थान किस देश में स्थित है? स्थान: Phitsanulok
",थाईलैंड,cities,फित्सानुलोक (Phitsanulok) थाईलैंड के एक शहर है। यह थाईलैंड के उत्तर-पश्चिमी भाग में स्थित है और थाईलैंड की राजधानी बेंगकों के उत्तर-पश्चिमी दिशा में लगभग 350 किलोमीटर दूरी पर स्थित है। यह एक प्रमुख शहर है और एक प्रांत की राजधानी भी है।
"यह स्थान किस देश में स्थित है? स्थान: Sukhothai
",थाईलैंड,cities,सुक्होथाई (Sukhothai) दक्षिण पूर्व थाईलैंड में स्थित है। यह एक पुरातात्विक शहर है और थाईलैंड की पहली साम्राज्यवादी राजधानी थी। इसका इतिहास लगभग 13वीं शताब्दी से शुरू होता है। आज सुक्होथाई एक प्रसिद्ध पर्यटन स्थल है और यहाँ कई पुरातात्विक संरक्षित क्षेत्र और मंदिर उपलब्ध हैं।
"यह स्थान किस देश में स्थित है? स्थान: नाखोन सी थम्मारत
",थाईलैंड,cities,नाखोन सी थम्मारत (Nakhon Si Thammarat) दक्षिण भारतीय देश थाईलैंड के एक शहर है। यह थाईलैंड के दक्षिणी भाग में स्थित है और यूनाइटेड स्टेट्स ऑफ थाईलैंड की दक्षिणी भाग को नियंत्रित करने वाले नाखोन सी थम्मारत जिले का शहर है। यह शहर थाईलैंड की दूसरी सबसे बड़ी शहरों में से एक है।
"यह स्थान किस देश में स्थित है? स्थान: हुआ हिन
",थाईलैंड,cities,"""हुआ हिंद"" यह स्थान भारत देश में स्थित है। यह उत्तराखंड राज्य का एक गाँव है। यह गाँव राष्ट्रीय राजमार्ग 208 के तट पर स्थित है और यमुनानदी के पार बाराबरी से गुजरता है। यह गाँव अपनी स्थिति और सांस्कृतिक महत्व के लिए जाना जाता है।"
"यह स्थान किस देश में स्थित है? स्थान: माई सोत
",थाईलैंड,cities,"""माई सोत"" यह शब्द अंग्रेजी में ""Mayot"" का एक अनुवाद है, जो एक द्वीप है। यह द्वीप उत्तरी अफ्रीका के द्वीप समूह में स्थित है, जिसे डिवीसियन ऑफ डेरी के नाम से भी जाना जाता है। यह द्वीप फ्रांस के एक विभाग (दिवीसियन) का हिस्सा है। इसका वास्तविक नाम मायोट है। यह द्वीप उत्तरी अफ्रीका"
"यह स्थान किस देश में स्थित है? स्थान: रत्चबुरी
",थाईलैंड,cities,रत्चबुरी एक गाँव है जो भारत के असम राज्य में स्थित है। यह असम के नेपाली गाँवों का क्षेत्र में स्थित है। रत्चबुरी गाँव नेपाली बोस जनजाति के निवासी हैं।
"यह स्थान किस देश में स्थित है? स्थान: कंचनाब्यूरी
",थाईलैंड,cities,कंचनाब्यूरी भारत देश के कर्नाटक राज्य में स्थित है। यह एक प्रसिद्ध चित्रकारी और शिल्प केंद्र है और इसे भारतीय चित्रकारी की एक महत्वपूर्ण रचना के रूप में जाना जाता है।
"यह स्थान किस देश में स्थित है? स्थान: उबोन रत्चथानी
",थाईलैंड,cities,उबोन रत्चथानी (Ubon Ratchathani) दक्षिण-पूर्वी भारतीय राज्य तमिलनाडु के अंतर्गत स्थित एक शहर नहीं है। उबोन रत्चथानी थाईलैंड का एक शहर है। यह थाईलैंड के तिम्हावा राज्य में स्थित है। यह भारत और थाईलैंड की सीमा के पास स्थित है।
"यह स्थान किस देश में स्थित है? स्थान: समुत प्रकाण
",थाईलैंड,cities,"""समुत प्रकाण"" यह शब्द हिंदी में नहीं प्रयोग किया जाता है। यह शब्द भारतीय भाषाओं में नहीं पाया जा सकता। 

यदि आप इसे अंग्रेजी में लिखते हैं ""Sumut Prakarn"" या इसके इस्तेमाल किये गए अन्य रूपों को देखते हैं, तो यह शब्द ताईलंद में एक जिले का नाम है। ताईलंद के नैंग्लों जिले में समुत प्रकाण"
"यह स्थान किस देश में स्थित है? स्थान: प्राचुआप खीरी खान
",थाईलैंड,cities,प्राचुआप खीरी खान (Prachap Khiri Khan) देश भारत के बगीचा द्वीप (Andaman and Nicobar Islands) का एक जिला है। यह भारत का एक द्वीपीय जिला है और यह अन्नावा द्वीपसमूह (Andaman group of islands) में स्थित है। यह द्वीप भारत और मलेशिया के बीच के सागर में स्थित है।
"यह व्यक्ति/वस्तु किस देश से है? विषय: जॉर्ज वॉशिंगटन
",संयुक्त राज्य अमेरिका,politicians,"जॉर्ज वॉशिंगटन एक अमेरिकी राजनीतिज्ञ, सैन्य नेता और संस्थापक राज्यपाल हैं। वह अमेरिकी स्वतंत्रता युद्ध के दौरान अमेरिकी सैन्य के नेता थे और फिर अमेरिकी संविधान के अनुसार पहले राष्ट्रपति के रूप में सेवा प्रदान करने वाले व्यक्ति थे। वॉशिंगटन 1732 में वाशिंगटन काउंटी, वर"
"यह व्यक्ति/वस्तु किस देश से है? विषय: अब्राहम लिंकन
",संयुक्त राज्य अमेरिका,politicians,"अब्राहम लिंकन एक अमेरिकी राष्ट्रपति थे। वह यांत्रिक युद्ध के दौरान (1861-1865) अमेरिका के राष्ट्रपति थे। उनका जन्म 12 फरवरी 1809 को यूनाइटेड स्टेट्स के किंग्स काउंटी, किंग्स एंड क्लर्क्स काउंटी, इंडियन टाउन, इंडियन टाउन, एनडुरो, इंडियन टाउन, एनडुरो, इंडियन टाउन, एनडुरो"
"यह व्यक्ति/वस्तु किस देश से है? विषय: फ्रैंकलिन डी. रूजवेल्ट
",संयुक्त राज्य अमेरिका,politicians,फ्रैंकलिन डी. रूजवेल्ट (Franklin D. Roosevelt) एक अमेरिकी 政治家。他出生于美国纽约州的荷姆斯特德（Huntington，New York），是美国历史上著名的总统之一，属于美国国籍。他在1933年至1945年间担任美国总统，是美国历史上连任总统次数最多的总统。
"यह व्यक्ति/वस्तु किस देश से है? विषय: बराक ओबामा
",संयुक्त राज्य अमेरिका,politicians,"बराक ओबामा अमेरिका से है। वह एक अमेरिकी राजनीतिज्ञ और नेता थे जो 2009 से 2017 तक अमेरिका के राष्ट्रपति रहे। ओबामा का जन्म 4 जनवरी 1961 को नेवाडा शтат, होल्लाइंड शहर में हुआ था।"
"यह व्यक्ति/वस्तु किस देश से है? विषय: डोनाल्ड ट्रम्प
",संयुक्त राज्य अमेरिका,politicians,डोनाल्ड ट्रम्प अमेरिका से है। वह एक राष्ट्रपति थे जिन्होंने 2017 से 2021 तक सेवा की। उनका जन्म 14 जून 1946 को न्यूयॉर्क शहर में हुआ था। ट्रम्प ने अपनी व्यापारिक और राजनीतिक कैरियर को न्यूयॉर्क शहर के उद्योग से शुरू किया था।
"यह व्यक्ति/वस्तु किस देश से है? विषय: जो बिडेन
",संयुक्त राज्य अमेरिका,politicians,जो बिडेन (Joe Biden) एक अमेरिकी 政治家。他是美国的前副总统，后来成为了美国的第46任总统。因此，从您提供的信息来看，乔·拜登来自美国。
"यह व्यक्ति/वस्तु किस देश से है? विषय: थॉमस जेफरसन
",संयुक्त राज्य अमेरिका,politicians,"थॉमस जेफरसन एक अमेरिकी राजनीतिज्ञ, लेखक और निर्माता थे। वह अमेरिका के तीसरे राष्ट्रपति थे और उन्होंने अमेरिकी स्वतंत्रता संग्राम की महत्वपूर्ण भूमिका निभाई। उनका जन्म 1743 में वर्जीनिया राज्य में हुआ था। वर्जीनिया अब अमेरिकी राज्य है, लेकिन उनका समय अधिकांश अमेरिका"
"यह व्यक्ति/वस्तु किस देश से है? विषय: थियोडोर रूजवेल्ट
",संयुक्त राज्य अमेरिका,politicians,"थियोडोर रूजवेल्ट एमरिकन (अमेरिकी) राष्ट्रपति थे। वह यार्डनिया, न्यूयॉर्क राज्य से आए थे। उन्होंने 1901 से 1909 तक अमेरिकी राष्ट्रपति के रूप में सेवा प्रदान की। रूजवेल्ट एक विशिष्ट राष्ट्रिय राजनीतिज्ञ और राष्ट्रपति थे जिन्होंने अमेरिकी राजनीति और विदेश नीति में महत"
"यह व्यक्ति/वस्तु किस देश से है? विषय: जॉन एफ. कैनेडी
",संयुक्त राज्य अमेरिका,politicians,"जॉन एफ. कैनेडी एमरिकन (अमेरिकी) हैं। वह अमेरिका के 35वें राष्ट्रपति थे, जिन्होंने 1961 से 1963 तक सेवा की। उनका जन्म 29 दिसंबर 1917 को मिसिसिपी राज्य में हुआ था।"
"यह व्यक्ति/वस्तु किस देश से है? विषय: वुडरो विल्सन
",संयुक्त राज्य अमेरिका,politicians,"वुडरो विल्सन अमेरिका से हैं। वह अमेरिकी राजनीतिज्ञ और राजनीतिक नेता थे। वह दो बार (1913-1921 और 1923-1924) अमेरिकी राष्ट्रपति के रूप में सेवा प्रदान कीं। उन्होंने अपने राजनीतिक जीवन का अधिकांश हिस्सा दक्षिण ओशन, न्यू जर्सी में गुलेल्ला शहर में गुजारा। उनका जन्म 29 द"
"यह व्यक्ति/वस्तु किस देश से है? विषय: महात्मा गांधी
",भारत,politicians,महात्मा गांधी भारत से है। वह भारत के पहले स्वतंत्रता संग्राम के नेता थे।
"यह व्यक्ति/वस्तु किस देश से है? विषय: जवाहरलाल नेहरू
",भारत,politicians,जवाहरलाल नेहरू भारत से हैं। वे भारत के पहले प्रधानमंत्री थे और भारत के स्वतंत्रता युद्ध का महत्वपूर्ण नेता थे।
"यह व्यक्ति/वस्तु किस देश से है? विषय: इंदिरा गांधी
",भारत,politicians,इंदिरा गांधी भारत से है। वह भारत की दूसरी महात्मा गांधी की बेटी थी और भारत की पहली महिला प्रधानमंत्री बनने वाली व्यक्ति थी। उन्होंने 1966 से 1977 तक और 1980 से 1984 तक भारत की राष्ट्रपति के रूप में सेवा प्रदान की।
"यह व्यक्ति/वस्तु किस देश से है? विषय: नरेंद्र मोदी
",भारत,politicians,नरेंद्र मोदी भारत से है। वह भारत के राष्ट्रपति और भारतीय जनता पार्टी (भारतीय जनता पार्टी) के सांसद हैं। उन्होंने 2014 और 2019 में भारतीय लोक Sabha चुनाव में जीत के बाद दो चालू सरकार नेतृत्व की हैं।
"यह व्यक्ति/वस्तु किस देश से है? विषय: राजीव गांधी
",भारत,politicians,राजीव गांधी भारत से हैं। वह भारत के प्रधानमंत्री राजनीतिज्ञ राजेन्द्र गांधी का पुत्र था। उन्हें 1941 में भारत में जन्मे थे और 1991 में एक अविनाशित हमले के कारण मारे गए थे। उन्होंने 1984-1989 के बीच भारत के प्रधानमंत्री के रूप में सेवा प्रदान की।
"यह व्यक्ति/वस्तु किस देश से है? विषय: सरदार वल्लभभाई पटेल
",भारत,politicians,सरदार वल्लभभाई पटेल भारत से हैं। वह भारत के स्वतंत्रता आंदोलन में एक महत्वपूर्ण नेता था और भारत की स्थापना के अवसर पर वह भारत के पहले नागरिक राज्यों के एक प्रमुख संसद सदस्य बने।
"यह व्यक्ति/वस्तु किस देश से है? विषय: डॉ. बी.आर. अम्बेडकर
",भारत,politicians,डॉ. बी.आर. अम्बेडकर (Dr. B.R. Ambedkar) हिंदू धर्म के नकारात्मक प्रतिबिम्बों जैसे ब्राह्मणता के खिलाफ लड़ने वाले एक प्रसिद्ध मानवांुक थे। वह भारतीय देश से हैं। वे भारत के तिसरे राष्ट्रपति भी थे। उनका जन्म 14 नवंबर 1891 में महाराष्ट्र राज्य के मालापुर गाँव में हुआ था। उन्होंने भारत
"यह व्यक्ति/वस्तु किस देश से है? विषय: अटल बिहारी वाजपेयी
",भारत,politicians,अटल बिहारी वाजपेयी भारत से हैं। वे भारतीय राजनीतिज्ञ और भारत की 11वीं और 12वीं राष्ट्रपति थे। उनका जन्म 26 अक्टूबर 1937 को बिहार राज्य के बिहारियांगन जिले में हुआ था।
"यह व्यक्ति/वस्तु किस देश से है? विषय: मनमोहन सिंह
",भारत,politicians,"मनमोहन सिंह भारतीय राजनीतिज्ञ और राजनीतिक नेता हैं। वे भारत के तीसरे और चौथे चुनाव कांग्रेस गवर्नर-जनरल (1984-1990 और 1991-1996) थे। इसलिए, उन्हें भारत से संबंधित माना जाता है।"
"यह व्यक्ति/वस्तु किस देश से है? विषय: लाल बहादुर शास्त्री
",भारत,politicians,लाल बहादुर शास्त्री भारत राष्ट्रीय कांग्रेस के एक प्रमुख सदस्य और भारत के दूसरे राष्ट्रपति थे। वह भारतीय स्वतंत्रता आंदोलन में भाग लेते हुए अपनी जीवन का अधिकांश हिस्सा भारत से ही रहे। लाल बहादुर शास्त्री ने अपनी राजनीतिक और सांस्कृतिक कैरियर का अधिकांश हिस्सा भारत में पूरा किया
