Question,answers,label,llm_output
"In which country is this place located? Place: Nakhon Si Thammarat
",Thailand,cities,Nakhon Si Thammarat is located in Thailand. It is a province (changwat) in the southern region of the country.
"In which country is this place located? Place: Hua Hin
",Thailand,cities,"Hua Hin is located in Thailand. It is a popular coastal resort town situated in the Prachuap Khiri Khan province, about 230 kilometers south of Bangkok."
"In which country is this place located? Place: Mae Sot
",Thailand,cities,"Mae Sot is located in Thailand. It is a city and the capital of Mae Sot District in Tak Province, Thailand."
"In which country is this place located? Place: Ratchaburi
",Thailand,cities,"Ratchaburi is located in Thailand. It is a province (changwat) in the western region of Thailand, bordering Myanmar (Burma) to the west."
"In which country is this place located? Place: Kanchanaburi
",Thailand,cities,"Kanchanaburi is located in Thailand. It is a province in the western region of Thailand, known for its natural beauty, historical significance, and the Bridge over the River Kwai, which is a famous World War II-era bridge."
"In which country is this place located? Place: Ubon Ratchathani
",Thailand,cities,Ubon Ratchathani is located in Thailand. It is the second-largest city in the Isan region of Thailand and is situated in the northeastern part of the country.
"In which country is this place located? Place: Samut Prakan
",Thailand,cities,"Samut Prakan is located in Thailand. It is one of the provinces in the central region of Thailand, known for its industrial zones, including the Eastern Economic Corridor (EEC) area, as well as for attractions like the Rayong Floating Market and the Bang Pa-In Summer Palace."
"In which country is this place located? Place: Prachuap Khiri Khan
",Thailand,cities,Prachuap Khiri Khan is a province located in the western part of Thailand.
"This person/object is from which country? Entity: George Washington
",United States,politicians,George Washington was from the United States of America. He was the first President of the United States and a key figure in the country's founding.
"This person/object is from which country? Entity: Abraham Lincoln
",United States,politicians,"Abraham Lincoln was the 16th President of the United States, serving from March 1861 until his assassination in April 1865. He was born in Kentucky but grew up in Indiana and Illinois. Therefore, Abraham Lincoln is associated with the United States."
"This person/object is from which country? Entity: Franklin D. Roosevelt
",United States,politicians,"Franklin D. Roosevelt, often referred to as FDR, was from the United States of America. He served as the 32nd President of the United States from 1933 until his death in 1945."
"This person/object is from which country? Entity: Barack Obama
",United States,politicians,Barack Obama is from the United States of America. He served as the 44th President of the United States from 2009 to 2017.
"This person/object is from which country? Entity: Donald Trump
",United States,politicians,"Donald Trump is from the United States of America (USA). He was born in Queens, New York, on June 14, 1946."
"This person/object is from which country? Entity: Joe Biden
",United States,politicians,Joe Biden is from the United States of America. He served as the 46th President of the United States from 2021 to 2025.
"This person/object is from which country? Entity: Thomas Jefferson
",United States,politicians,"Thomas Jefferson was from the United States of America. He was the third President of the United States and is one of the Founding Fathers of the country. He was born in Shadwell, Virginia, in 1743 and served as president from 1801 to 1809."
"This person/object is from which country? Entity: Theodore Roosevelt
",United States,politicians,"Theodore Roosevelt was the 26th President of the United States, serving from 1901 to 1909. He was born in New York City, New York, and is therefore associated with the United States."
"This person/object is from which country? Entity: John F. Kennedy
",United States,politicians,John F. Kennedy is from the United States of America. He served as the 35th President of the United States from 1961 until his assassination in 1963.
"This person/object is from which country? Entity: Woodrow Wilson
",United States,politicians,Woodrow Wilson was from the United States of America. He served as the 28th President of the United States from 1913 to 1921.
"This person/object is from which country? Entity: Mahatma Gandhi
",India,politicians,Mahatma Gandhi was from India. He is a prominent figure in Indian history and is widely known for his philosophy of nonviolent resistance and his role in India's struggle for independence from British rule.
"This person/object is from which country? Entity: Jawaharlal Nehru
",India,politicians,Jawaharlal Nehru was from India. He was a prominent leader of the Indian National Congress and served as the first Prime Minister of India from 1947 until his death in 1964.
"This person/object is from which country? Entity: Indira Gandhi
",India,politicians,Indira Gandhi was from India. She served as the Prime Minister of India from 1966 to 1977 and again from 1980 until her assassination in 1984.
"This person/object is from which country? Entity: Narendra Modi
",India,politicians,Narendra Modi is from India. He has served as the Prime Minister of India since 2014 and has been a prominent political figure in India for many years.
"This person/object is from which country? Entity: Rajiv Gandhi
",India,politicians,Rajiv Gandhi was from India. He served as the Prime Minister of India from 1984 to 1989.
"This person/object is from which country? Entity: Sardar Vallabhbhai Patel
",India,politicians,Sardar Vallabhbhai Patel was from India. He was a key figure in India's struggle for independence from British rule and later played a crucial role in the formation of the modern Indian state.
"This person/object is from which country? Entity: Dr. B.R. Ambedkar
",India,politicians,Dr. B.R. Ambedkar was from India. He was a key figure in the Indian independence movement and a prominent social reformer who played a crucial role in the drafting of the Indian Constitution.
"This person/object is from which country? Entity: Atal Bihari Vajpayee
",India,politicians,"Atal Bihari Vajpayee was from India. He was a prominent Indian politician who served as the Prime Minister of India twice, from 1998 to 2004 and briefly from 1996."
"This person/object is from which country? Entity: Manmohan Singh
",India,politicians,"Manmohan Singh is from India. He served as the 11th Prime Minister of India from 2004 to 2012 and was born on September 26, 1932, in Gah, a town in the Bhavnagar district of Gujarat, India."
"This person/object is from which country? Entity: Lal Bahadur Shastri
",India,politicians,Lal Bahadur Shastri was from India. He was a prominent Indian politician and served as the second Prime Minister of India from 1964 to 1966. Shastri was a key figure in the Indian National Congress and played a significant role in the Indian independence movement.
"This person/object is from which country? Entity: Mao Zedong
",China,politicians,"Mao Zedong was a Chinese communist leader and the founding father of the People's Republic of China. He was born in Xiangtan, Hunan Province, China, and his ideas and policies had a profound impact on 20th-century Chinese history. Therefore, Mao Zedong is from China."
"This person/object is from which country? Entity: Deng Xiaoping
",China,politicians,"Deng Xiaoping was a prominent Chinese political leader. He was born in Guang'an, Sichuan, China, and played a crucial role in Chinese politics from the mid-20th century until his death in 1997. Therefore, Deng Xiaoping is from China."
"This person/object is from which country? Entity: Xi Jinping
",China,politicians,"Xi Jinping is from the People's Republic of China. He has been the General Secretary of the Communist Party of China, the President of the People's Republic of China, and the Chairman of the Central Military Commission."
"This person/object is from which country? Entity: Zhou Enlai
",China,politicians,"Zhou Enlai was a prominent Chinese political figure. He was born in Jiangsu, China, and served as the Premier of the People's Republic of China from 1949 until his death in 1976. Therefore, Zhou Enlai is from China."
"This person/object is from which country? Entity: Hu Jintao
",China,politicians,"Hu Jintao was the General Secretary of the Communist Party of China, the President of the People's Republic of China, and the Chairman of the Central Military Commission. He served in these roles from 2002 to 2012. Therefore, Hu Jintao is from the People's Republic of China."
"This person/object is from which country? Entity: Jiang Zemin
",China,politicians,"Jiang Zemin is from the People's Republic of China. He was a prominent Chinese political leader who served as the General Secretary of the Communist Party of China, the President of the People's Republic of China, and the Chairman of the Central Military Commission."
"This person/object is from which country? Entity: Sun Yat-sen
",China,politicians,"Sun Yat-sen was from China. He was a prominent Chinese revolutionary and the founding father of the Republic of China, born on November 12, 1866, in Xiangshan County, Guangdong Province, China."
"This person/object is from which country? Entity: Li Keqiang
",China,politicians,Li Keqiang is from China. He has served as the Premier of the State Council of the People's Republic of China.
"This person/object is from which country? Entity: Wen Jiabao
",China,politicians,Wen Jiabao is from China. He served as the Premier of the People's Republic of China from 2003 to 2013.
"This person/object is from which country? Entity: Peng Dehuai
",China,politicians,"Peng Dehuai was from China. He was a prominent Chinese military leader and politician who played a significant role in the Chinese Civil War and the Korean War. Peng Dehuai was born in 1898 in Xiangshan County, Hunan Province, China."
"This person/object is from which country? Entity: Vladimir Lenin
",Russia,politicians,"Vladimir Lenin was a Russian revolutionary, politician, and political theorist who led the October Revolution of 1917 and founded the Soviet Union. He was born in Simbirsk, Russian Empire (now Ulyanovsk, Russia) and spent much of his life in Russia. Therefore, Vladimir Lenin is most closely associated with Russia."
"This person/object is from which country? Entity: Joseph Stalin
",Russia,politicians,"Joseph Stalin was from the Soviet Union. He was a key leader in the Soviet Union during the mid-20th century and played a significant role in the development and governance of the country. Born in Gori, Georgia, which was then part of the Russian Empire and later the Georgian Soviet Socialist Republic, Stalin held the position of General Secretary of the Communist Party of the Soviet Union from 1922 until his death in 1953."
"This person/object is from which country? Entity: Nikita Khrushchev
",Russia,politicians,Nikita Khrushchev was from the Soviet Union. He served as the First Secretary of the Communist Party of the Soviet Union from 1953 to 1964 and was the Premier of the Soviet Union from 1958 to 1964.
"This person/object is from which country? Entity: Vladimir Putin
",Russia,politicians,"Vladimir Putin is from Russia. He has been the President of Russia since 2012, having previously served as President from 2000 to 2008, and as the Prime Minister of Russia from 2008 to 2012."
"This person/object is from which country? Entity: Dmitry Medvedev
",Russia,politicians,Dmitry Medvedev is from Russia. He served as the President of Russia from 2008 to 2012 and previously held various high-ranking positions within the Russian government.
"This person/object is from which country? Entity: Leonid Brezhnev
",Russia,politicians,"Leonid Brezhnev was from the Soviet Union. He served as the leader of the Soviet Union from 1964 to 1982, holding the position of General Secretary of the Communist Party of the Soviet Union."
"This person/object is from which country? Entity: Mikhail Gorbachev
",Russia,politicians,"Mikhail Gorbachev is from the Soviet Union. He served as the last leader of the Soviet Union, holding the position of General Secretary of the Communist Party of the Soviet Union from 1985 until the dissolution of the Soviet Union in 1991, and as the Chairman of the Presidium of the Supreme Soviet from 1988 to 1990. After the dissolution of the Soviet Union, he became the President of the Russian Soviet Federative Socialist Republic from 1990 to 1991."
"This person/object is from which country? Entity: Boris Yeltsin
",Russia,politicians,Boris Yeltsin was from Russia. He served as the first President of the Russian Federation from 1991 to 1999.
"This person/object is from which country? Entity: Sergey Lavrov
",Russia,politicians,Sergey Lavrov is from Russia. He has served as the Minister of Foreign Affairs of the Russian Federation since 2004.
"This person/object is from which country? Entity: Alexei Navalny
",Russia,politicians,"Alexei Navalny is from Russia. He is a Russian anti-corruption activist, politician, and journalist who has been involved in several high-profile cases and political campaigns in Russia."
"This person/object is from which country? Entity: Ibn Saud
",Saudi Arabia,politicians,"Ibn Saud, also known as Abdulaziz bin Abdul Rahman Al Saud, was from Saudi Arabia. He was the founder and first monarch of the modern Kingdom of Saudi Arabia, ruling from 1902 to 1953."
"This person/object is from which country? Entity: King Fahd
",Saudi Arabia,politicians,"King Fahd bin Abdulaziz Al Saud was from Saudi Arabia. He was the second monarch of Saudi Arabia, reigning from 1982 until his death in 2005."
"This person/object is from which country? Entity: King Abdullah
",Saudi Arabia,politicians,King Abdullah II bin Al-Hussein is from Jordan. He served as the reigning monarch of Jordan from 1999 until his death in 2021.
"This person/object is from which country? Entity: King Salman
",Saudi Arabia,politicians,King Salman is from Saudi Arabia. He served as the King of Saudi Arabia from January 2015 until his death in January 2023.
"This person/object is from which country? Entity: Mohammed bin Salman
",Saudi Arabia,politicians,"Mohammed bin Salman, often referred to as MBS, is from Saudi Arabia. He has served as the Crown Prince of Saudi Arabia and holds significant political power in the country."
"This person/object is from which country? Entity: Prince Faisal
",Saudi Arabia,politicians,"Prince Faisal bin Abdulaziz Al Saud, also known as Faisal I, was the first King of Saudi Arabia. He was born in 1880 in Riyadh, which is the capital of Saudi Arabia. Therefore, Prince Faisal is from Saudi Arabia."
"This person/object is from which country? Entity: King Khalid
",Saudi Arabia,politicians,King Khalid was from Saudi Arabia. He was the second king of Saudi Arabia and reigned from 1982 until his death in 1986. His full name was Sultan bin Abdulaziz Al Saud.
"This person/object is from which country? Entity: King Saud
",Saudi Arabia,politicians,"King Saud was the second monarch of Saudi Arabia. He ruled from 1953 until 1964. Therefore, this person is from Saudi Arabia."
"This person/object is from which country? Entity: Prince Nayef
",Saudi Arabia,politicians,Prince Nayef was from Saudi Arabia. He served as the Minister of Interior of Saudi Arabia for over 40 years and was a prominent figure in the Saudi royal family and government.
"This person/object is from which country? Entity: Prince Sultan
",Saudi Arabia,politicians,Prince Sultan bin Abdulaziz Al Saud was from Saudi Arabia. He was a senior member of the Saudi royal family and served in various military and governmental roles throughout his career.
"This person/object is from which country? Entity: Napoleon Bonaparte
",France,politicians,"Napoleon Bonaparte was from France. He was born on August 15, 1769, in Corsica, which was at the time under the control of the Genoese Republic, but he is widely recognized as a French military and political leader. Napoleon played a significant role in shaping the modern world and is considered one of the most influential leaders in history."
"This person/object is from which country? Entity: Charles de Gaulle
",France,politicians,"Charles de Gaulle was a French statesman and military leader who played a prominent role in French politics in the 20th century. He was born in Lille, France, and served as the leader of the Free French Forces during World War II and later as the President of the French Republic from 1959 to 1969. Therefore, Charles de Gaulle is associated with France."
"This person/object is from which country? Entity: Emmanuel Macron
",France,politicians,Emmanuel Macron is from France. He served as the President of France from 2017 to 2022.
"This person/object is from which country? Entity: François Hollande
",France,politicians,François Hollande is from France. He served as the President of France from 2012 to 2017.
"This person/object is from which country? Entity: Nicolas Sarkozy
",France,politicians,Nicolas Sarkozy is from France. He served as the President of France from 2007 to 2012.
"This person/object is from which country? Entity: Jacques Chirac
",France,politicians,Jacques Chirac was from France. He served as the President of France from 1995 to 2007.
"This person/object is from which country? Entity: François Mitterrand
",France,politicians,François Mitterrand was from France. He served as the President of France from 1981 to 1995.
"This person/object is from which country? Entity: Jean Jaurès
",France,politicians,"Jean Jaurès was French. He was a prominent French socialist politician, journalist, and historian who played a significant role in the French labor movement and was a key figure in the Socialist Party. He was born in 1859 in Pyrénées-Orientales, France, and was assassinated in 1914 in Paris."
"This person/object is from which country? Entity: Georges Clemenceau
",France,politicians,"Georges Clemenceau was from France. He was a prominent French statesman, journalist, and physician who served as the Prime Minister of France during World War I and again in the early 1920s."
"This person/object is from which country? Entity: Louis XIV
",France,politicians,"Louis XIV was from France. He was the king of France and Navarre from 1643 until his death in 1715, and he is often referred to as the Sun King (le Roi Soleil)."
"This person/object is from which country? Entity: Prithvi Narayan Shah
",Nepal,politicians,Prithvi Narayan Shah was from Nepal. He was the founder of the modern state of Nepal and the first King of Nepal. He unified the small principalities of the Himalayan region into a single kingdom in the 18th century.
"This person/object is from which country? Entity: King Tribhuvan
",Nepal,politicians,"King Tribhuvan was from Nepal. He was the father of King Mahendra and the great-grandfather of the current King of Nepal, King Bidhya Dev Birendra. King Tribhuvan played a significant role in the history of Nepal, particularly in the country's struggle for independence from British India."
"This person/object is from which country? Entity: King Mahendra
",Nepal,politicians,King Mahendra was from Nepal. He was the King of Nepal from 1955 to 1972.
"This person/object is from which country? Entity: King Birendra
",Nepal,politicians,King Birendra was from Nepal. He was the King of Nepal from 1972 until his death in 2001.
"This person/object is from which country? Entity: Gyanendra Shah
",Nepal,politicians,"Gyanendra Shah was the last King of Nepal, ruling from 2001 to 2008. He was from Nepal. His full name was Gyanendra Bir Bikram Shah Dev."
"This person/object is from which country? Entity: Pushpa Kamal Dahal
",Nepal,politicians,"Pushpa Kamal Dahal, also known as Prachanda, is from Nepal. He was a key figure in the Nepalese Communist Party and played a significant role in the Maoist insurgency in Nepal that led to the country's transition from monarchy to a federal democratic republic."
"This person/object is from which country? Entity: Madhav Kumar Nepal
",Nepal,politicians,"Madhav Kumar Nepal is from Nepal. He was a prominent political figure in Nepal, serving as the 6th President of Nepal from 2008 to 2012."
"This person/object is from which country? Entity: Baburam Bhattarai
",Nepal,politicians,"Baburam Bhattarai is from Nepal. He was a prominent political figure in Nepal, serving as the Prime Minister of Nepal from 2009 to 2011 and again from 2016 to 2018. He was a key figure in the Communist Party of Nepal (Maoist) and played a significant role in the country's political landscape."
"This person/object is from which country? Entity: Sher Bahadur Deuba
",Nepal,politicians,Sher Bahadur Deuba is from Nepal. He was a prominent Nepalese politician who served as the Prime Minister of Nepal multiple times.
"This person/object is from which country? Entity: KP Sharma Oli
",Nepal,politicians,KP Sharma Oli is from Nepal. He served as the Prime Minister of Nepal and has been involved in Nepalese politics for many years.
"This person/object is from which country? Entity: Emperor Meiji
",Japan,politicians,"Emperor Meiji was from Japan. He ruled from 1852 to 1912 and is known for his significant role in modernizing Japan and leading the country through the Meiji Restoration, which transformed Japan from a feudal society into a modern state."
"This person/object is from which country? Entity: Emperor Hirohito
",Japan,politicians,"Emperor Hirohito was the Emperor of Japan from December 25, 1926, until his death on January 7, 1989. He ruled Japan during a significant portion of the 20th century, including World War II. Therefore, Emperor Hirohito is from Japan."
"This person/object is from which country? Entity: Shinzo Abe
",Japan,politicians,"Shinzo Abe was the Prime Minister of Japan. He was born in Tokyo, Japan, and held the position of Prime Minister multiple times. Therefore, Shinzo Abe is associated with Japan."
"This person/object is from which country? Entity: Yoshihide Suga
",Japan,politicians,Yoshihide Suga is from Japan. He served as the Prime Minister of Japan from 2020 to 2021.
"This person/object is from which country? Entity: Fumio Kishida
",Japan,politicians,"Fumio Kishida is from Japan. He served as the Prime Minister of Japan from October 4, 2021, to November 2, 2023."
"This person/object is from which country? Entity: Tokugawa Ieyasu
",Japan,politicians,"Tokugawa Ieyasu is from Japan. He was a preeminent daimyo (feudal lord) of the late Sengoku period and early Edo period, and the first shogun of the Tokugawa shogunate, which ruled Japan from 1603 to 1868."
"This person/object is from which country? Entity: Hideki Tojo
",Japan,politicians,Hideki Tojo was from Japan. He served as the Prime Minister of Japan during World War II and was a prominent figure in Japanese politics and military history.
"This person/object is from which country? Entity: Yukio Hatoyama
",Japan,politicians,Yukio Hatoyama is from Japan. He was a prominent Japanese politician who served as the 89th Prime Minister of Japan from 2009 to 2010 and was the chairman of the Democratic Party of Japan (DPJ).
"This person/object is from which country? Entity: Junichiro Koizumi
",Japan,politicians,Junichiro Koizumi is from Japan. He served as the Prime Minister of Japan from 2001 to 2006.
"This person/object is from which country? Entity: Ichiro Ozawa
",Japan,politicians,Ichiro Ozawa is from Japan. He was a prominent Japanese politician who served as a member of the House of Representatives and was a key figure in the Democratic Party of Japan (DPJ).
"This person/object is from which country? Entity: Volodymyr Zelenskyy
",Ukraine,politicians,"Volodymyr Zelenskyy is from Ukraine. He has been serving as the President of Ukraine since May 20, 2019."
"This person/object is from which country? Entity: Petro Poroshenko
",Ukraine,politicians,Petro Poroshenko is from Ukraine. He served as the President of Ukraine from 2014 to 2019.
"This person/object is from which country? Entity: Yulia Tymoshenko
",Ukraine,politicians,Yulia Tymoshenko is from Ukraine. She was a prominent Ukrainian politician who served as the Prime Minister of Ukraine from 2005 to 2007 and again from 2011 to 2013.
"This person/object is from which country? Entity: Viktor Yanukovych
",Ukraine,politicians,Viktor Yanukovych is from Ukraine. He served as the President of Ukraine from 2010 to 2014.
"This person/object is from which country? Entity: Viktor Yushchenko
",Ukraine,politicians,Viktor Yushchenko is from Ukraine. He served as the President of Ukraine from 2005 to 2010.
"This person/object is from which country? Entity: Leonid Kuchma
",Ukraine,politicians,Leonid Kuchma is from Ukraine. He served as the President of Ukraine from 1994 to 2005.
"This person/object is from which country? Entity: Leonid Kravchuk
",Ukraine,politicians,"Leonid Kravchuk is from Ukraine. He was a prominent political figure in Ukraine, serving as the country's first president from 1991 to 1994."
"This person/object is from which country? Entity: Stepan Bandera
",Ukraine,politicians,"Stepan Bandera was a Ukrainian nationalist political activist and leader of the Organization of Ukrainian Nationalists (OUN). He was born in Halychyna, which was then part of the Polish-Lithuanian Commonwealth and later part of the Second Polish Republic. Bandera spent much of his life in Ukraine, and his activities and ideology were centered there. However, he also spent significant time in Germany during World War II, where he was supported by the Nazi regime. Bandera was born in what is now the Ivano-Frankivsk Oblast of Ukraine, which was then part of Poland. Therefore, while he is most closely associated with Ukraine, his origins are in the historical region of Galicia, which has been part of different countries over the centuries."
"This person/object is from which country? Entity: Arseniy Yatsenyuk
",Ukraine,politicians,Arseniy Yatsenyuk is from Ukraine. He served as the Prime Minister of Ukraine from 2014 to 2016 and was a prominent political figure during the Euromaidan protests and the subsequent Ukrainian revolution.
"This person/object is from which country? Entity: Dmytro Kuleba
",Ukraine,politicians,Dmytro Kuleba is from Ukraine. He is a Ukrainian politician and has served as the Minister of Digital Transformation of Ukraine and currently serves as the Minister of Foreign Affairs of Ukraine.
"This person/object is from which country? Entity: Pericles
",Greece,politicians,"Pericles was a prominent statesman, orator, and general of Athens during the Golden Age of the city-state. He was born in Athens, Greece, and his influence and leadership were crucial during the 5th century BCE, particularly during the Peloponnesian War. Therefore, Pericles is from Greece."
"This person/object is from which country? Entity: Alexander the Great
",Greece,politicians,"Alexander the Great was from ancient Macedonia, which is now part of modern-day Greece. Macedonia was a kingdom in the northeastern part of the Greek world during the 4th century BCE, and Alexander was its king. He went on to create one of the largest empires of the ancient world, stretching from Greece to northwestern India."
"This person/object is from which country? Entity: Eleftherios Venizelos
",Greece,politicians,Eleftherios Venizelos was from Greece. He was a prominent Greek statesman and politician who served as Prime Minister of Greece multiple times in the early 20th century.
"This person/object is from which country? Entity: Constantine Karamanlis
",Greece,politicians,Constantine Karamanlis was from Greece. He served as the Prime Minister of Greece twice (1955-1963 and 1974-1975) and was the President of Greece from 1980 to 1985.
"This person/object is from which country? Entity: Andreas Papandreou
",Greece,politicians,"Andreas Papandreou was from Greece. He was a Greek politician who served as the Prime Minister of Greece twice, from 1981 to 1989 and from 1993 to 1996."
"This person/object is from which country? Entity: Alexis Tsipras
",Greece,politicians,Alexis Tsipras is from Greece. He served as the leader of the Greek left-wing political party Syriza and was the Prime Minister of Greece from 2015 to 2019.
"This person/object is from which country? Entity: Kyriakos Mitsotakis
",Greece,politicians,"Kyriakos Mitsotakis is from Greece. He has served as the Prime Minister of Greece twice, first from 2019 to 2020 and again from 2022 to the present."
"This person/object is from which country? Entity: Prokopis Pavlopoulos
",Greece,politicians,Prokopis Pavlopoulos is from Greece. He served as the President of Greece from 2005 to 2015.
"This person/object is from which country? Entity: Katerina Sakellaropoulou
",Greece,politicians,Katerina Sakellaropoulou is from Greece. She served as the President of the Hellenic Republic from 2019 to 2023.
"This person/object is from which country? Entity: Ioannis Kapodistrias
",Greece,politicians,Ioannis Kapodistrias was from Greece. He was a Greek diplomat and politician who played a significant role in the early history of the modern Greek state. He served as the first Governor of the Greek State from 1828 to 1831.
"This person/object is from which country? Entity: Mustafa Kemal Atatürk
",Turkey,politicians,"Mustafa Kemal Atatürk was from Turkey. He was the founder and first President of the Republic of Turkey, serving from 1923 until his death in 1938. Atatürk played a crucial role in the modernization of Turkey and is widely regarded as one of the most important figures in Turkish history."
"This person/object is from which country? Entity: Recep Tayyip Erdoğan
",Turkey,politicians,Recep Tayyip Erdoğan is from Turkey. He has been the President of Turkey since 2014 and previously served as the Mayor of Istanbul and Prime Minister of Turkey.
"This person/object is from which country? Entity: Abdullah Gül
",Turkey,politicians,Abdullah Gül is from Turkey. He served as the President of Turkey from 2007 to 2014 and was also a significant political figure in Turkey's Justice and Development Party (AK Party).
"This person/object is from which country? Entity: Ahmet Davutoğlu
",Turkey,politicians,Ahmet Davutoğlu is from Turkey. He served as the Prime Minister of Turkey from 2014 to 2016 and was a significant political figure in Turkish politics.
"This person/object is from which country? Entity: İsmet İnönü
",Turkey,politicians,İsmet İnönü was from Turkey. He served as the second President of Turkey from 1938 to 1950 and again from 1960 to 1965.
"This person/object is from which country? Entity: Bülent Ecevit
",Turkey,politicians,"Bülent Ecevit was from Turkey. He was a prominent Turkish politician, poet, and journalist who served as the Prime Minister of Turkey multiple times."
"This person/object is from which country? Entity: Turgut Özal
",Turkey,politicians,Turgut Özal was from Turkey. He served as the President of Turkey from 1989 to 1993 and previously as the Prime Minister of Turkey from 1983 to 1989.
"This person/object is from which country? Entity: Süleyman Demirel
",Turkey,politicians,Süleyman Demirel is from Turkey. He was a prominent Turkish politician who served as the President of Turkey from 1993 to 1998 and previously as the Prime Minister of Turkey multiple times.
"This person/object is from which country? Entity: Kemal Kılıçdaroğlu
",Turkey,politicians,"Kemal Kılıçdaroğlu is from Turkey. He is a Turkish politician and the current president of the Republican People's Party (CHP), one of the two major political parties in Turkey."
"This person/object is from which country? Entity: Ali Babacan
",Turkey,politicians,Ali Babacan is from Turkey. He served as the Prime Minister of Turkey from 2009 to 2014 and previously served as the Minister of Finance from 1999 to 2002 and again from 2007 to 2009.
"This person/object is from which country? Entity: Jomo Kenyatta
",Kenya,politicians,Jomo Kenyatta was from Kenya. He was a key figure in Kenya's struggle for independence from British colonial rule and served as the first Prime Minister and President of independent Kenya.
"This person/object is from which country? Entity: Daniel arap Moi
",Kenya,politicians,"Daniel arap Moi is from Kenya. He served as the second President of Kenya, holding office from 1978 to 2002."
"This person/object is from which country? Entity: Mwai Kibaki
",Kenya,politicians,"Mwai Kibaki is from Kenya. He served as the 3rd President of Kenya, holding office from December 30, 2002, to December 31, 2012."
"This person/object is from which country? Entity: Uhuru Kenyatta
",Kenya,politicians,Uhuru Kenyatta is from Kenya. He served as the 4th President of Kenya from 2013 to 2022.
"This person/object is from which country? Entity: William Ruto
",Kenya,politicians,William Ruto is from Kenya. He has served as the President of Kenya since 2022.
"This person/object is from which country? Entity: Raila Odinga
",Kenya,politicians,"Raila Odinga is from Kenya. He is a Kenyan politician who has been a prominent figure in Kenyan politics for many years, serving as the Deputy President of Kenya from 2013 to 2022."
"This person/object is from which country? Entity: Amos Kimunya
",Kenya,politicians,"Amos Kimunya is from Kenya. He is a Kenyan long-distance runner who has competed in various international events, including the Olympics."
"This person/object is from which country? Entity: Tom Mboya
",Kenya,politicians,"Tom Mboya was from Kenya. He was a prominent Kenyan trade unionist, politician, and independence leader who played a significant role in the struggle for Kenya's independence from British colonial rule."
"This person/object is from which country? Entity: George Saitoti
",Kenya,politicians,George Saitoti is from Kenya. He was a Kenyan politician who served as the Minister for Home Affairs in the Kenyan government.
"This person/object is from which country? Entity: Martha Karua
",Kenya,politicians,"Martha Karua is from Kenya. She is a Kenyan lawyer, politician, and former judge. Karua served as the Deputy President of Kenya from 2013 to 2017 and has been a prominent figure in Kenyan politics and law."
"This person/object is from which country? Entity: King Rama IX
",Thailand,politicians,"King Rama IX refers to King Bhumibol Adulyadej, who was the ninth monarch of the Chakri Dynasty of Thailand. He reigned from 1946 until his death in 2016. Therefore, the entity ""King Rama IX"" is from Thailand."
"This person/object is from which country? Entity: King Rama X
",Thailand,politicians,"King Rama X, whose full name is Maha Vajiralongkorn Bodindradebayavarangkun, is from Thailand. He is the current King of Thailand, having acceded to the throne in 2016 upon the death of his father, King Bhumibol Adulyadej."
"This person/object is from which country? Entity: Prayut Chan-o-cha
",Thailand,politicians,Prayut Chan-o-cha is from Thailand. He served as the Prime Minister of Thailand from 2014 to 2021.
"This person/object is from which country? Entity: Yingluck Shinawatra
",Thailand,politicians,Yingluck Shinawatra is from Thailand. She served as the Prime Minister of Thailand from May 2011 to May 2014.
"This person/object is from which country? Entity: Thaksin Shinawatra
",Thailand,politicians,Thaksin Shinawatra is from Thailand. He was a Thai businessman and politician who served as the Prime Minister of Thailand from 2001 to 2006.
"This person/object is from which country? Entity: Abhisit Vejjajiva
",Thailand,politicians,Abhisit Vejjajiva is from Thailand. He served as the Prime Minister of Thailand from 2008 to 2011 and again from 2014 to 2019.
"This person/object is from which country? Entity: Sarit Thanarat
",Thailand,politicians,"Sarit Thanarat was a prominent Thai politician and military officer. He was born in Thailand and served as the Prime Minister of Thailand from 1976 to 1977. Therefore, the entity Sarit Thanarat is from Thailand."
"This person/object is from which country? Entity: Prem Tinsulanonda
",Thailand,politicians,Prem Tinsulanonda is from Thailand. He was a Thai diplomat and politician who served as the 24th Prime Minister of Thailand from 1980 to 1981 and again from 1995 to 1996. He was also the 16th Chancellor of Chulalongkorn University and held the title of Field Marshal in the Royal Thai Army.
"This person/object is from which country? Entity: Chuan Leekpai
",Thailand,politicians,Chuan Leekpai is from Thailand. He was a Thai politician who served as the Prime Minister of Thailand from 1995 to 1996 and again from 2001 to 2008.
"This person/object is from which country? Entity: Bhumibol Adulyadej
",Thailand,politicians,"Bhumibol Adulyadej was the ninth monarch of Thailand, ruling from 1946 until his death in 2016. He was a significant figure in Thai history and culture, and his reign was the longest in Thai history. Therefore, the entity Bhumibol Adulyadej is from Thailand."
"This person/object is from which country? Entity: Andy Warhol
",United States,artists,"Andy Warhol is from the United States. He was born in Pittsburgh, Pennsylvania, in 1928 and is widely known as a prominent figure in the pop art movement."
"This person/object is from which country? Entity: Georgia O'Keeffe
",United States,artists,"Georgia O'Keeffe was an American artist. She was born in Sun Prairie, Wisconsin, and spent much of her life in New York and New Mexico. Therefore, she is associated with the United States."
