Question,answers,label,llm_output
"Bu yer hangi ülkede yer almaktadır? Yer: Kericho
",Kenya,cities,"Kericho, Kenya'da bir illerden biridir."
"Bu yer hangi ülkede yer almaktadır? Yer: Nanyuki
",Kenya,cities,"Nanyuki, Kenya'da yer almaktadır. Bu şehir Kenya'nın Rift Vadisi bölgesinde, Mount Kenya yakınlarında bulunur. Nanyuki, özellikle kenaf yetiştiriciliği ve turizm için bilinir. Ayrıca, birçok koşu sporcuları için Mount Kenya'nın tepelere çıkma yolcuları için bir başlangıç noktasıdır."
"Bu yer hangi ülkede yer almaktadır? Yer: Sesli
",Kenya,cities,"Sorunuzda ""Sesli"" ifadesi belirgin bir konumu belirtmiyor. ""Sesli"" kelimesi genellikle sesli kitaplar, sesli kitaplar, sesli belgeler veya sesli kitap okuma hizmetleri gibi hizmetlerde kullanılır. Belirli bir yer belirtmiyorsa, bu ifade bir ülkeye veya şehire ait olmayabilir.

Eğer ""Sesli"" ifadesi bir belirli bir yer, yerleşme veya konumu ifade etmek istiyorsanız, lütfen daha fazla bilgi verin. Bu şekilde size daha doğru bir yanıt verebilirim."
"Bu yer hangi ülkede yer almaktadır? Yer: Lamu
",Kenya,cities,"Lamu, Kenya'nın güneydoğusunda bulunan bir tarihi kıyı kasabası kompleksidir. Bu kompleks, Lamu Adası adı verilen bir adaya ve bu adaya bağlı olan diğer küçük adalara ve kıyı bölgelere denktir. Lamu, UNESCO Dünya Mirası Sistemi'nde listelenmiştir ve eski arap ticaret yollarında önemli bir merkez olarak tarihi öneme sahiptir."
"Bu yer hangi ülkede yer almaktadır? Yer: Naivaşa
",Kenya,cities,"Naivaşa'nın bulunduğu ülke hakkında net bir bilgiye sahip değilim. Bu ad, belirli bir şehir, köy veya turistik alanını ifade edebilir, ancak bu adın hangi ülkede olduğu konusunda kesin bir bilgiye sahip değilim. Bu adın hangi bölgesinde veya hangi ülkeye ait olduğuna dair daha fazla bilgi verirseniz, size daha doğru bir cevap verebilirim."
"Bu yer hangi ülkede yer almaktadır? Yer: İzolo
",Kenya,cities,"İzolo adlı yer, Türkiye'nin güneydoğusunda, Antakya'nın kuzeyinde yer almaktadır. Bu bölge, Hatay ili'nin bir bölgesidir. İzolo, özellikle turistik açıdan önemli bir yer olarak bilinir ve birçok tarihi ve kültürel zenginlik sunar."
"Bu yer hangi ülkede yer almaktadır? Yer: Bangkok
",Tayland,cities,"Bangkok, Thailands'in başkentidir. Bu şehir, Thailands'ın en büyük şehri ve ekonomik merkezidir."
"Bu yer hangi ülkede yer almaktadır? Yer: Chiang Mai
",Tayland,cities,"Chiang Mai, Thailands'de yer almaktadır. Bu şehir, Thailands'ın kuzey kısmında, Chiang Mai ilinin merkezi olarak bilinir."
"Bu yer hangi ülkede yer almaktadır? Yer: Pattaya
",Tayland,cities,"Pattaya, Tımaradı (Thailand)'nin Birleşik Pattaya Şehri (Chonburi Province) bölgesinde yer almaktadır."
"Bu yer hangi ülkede yer almaktadır? Yer: Phuket
",Tayland,cities,"Phuket, Thailands'ın en büyük adası ve turizm açısından önemli bir merkezdir. Bu adanın konumu Thailands'ın güney sahil bölgesinde, And dalgalanması boyunca oluşmuş bir adadır."
"Bu yer hangi ülkede yer almaktadır? Yer: Nakhon Ratchasima
",Tayland,cities,"Bu yer Thailands'te yer almaktadır. Nakhon Ratchasima, Thailands'ın doğu bölgelerinde bulunan ve ülkenin 37. en büyük iline sahip bir iller listesinde yer alır. İlin nüfusu yaklaşık olarak 1.2 milyon civarında olup, il merkezi aynı adı taşıyan Nakhon Ratchasima şehrinde konumlanmıştır."
"Bu yer hangi ülkede yer almaktadır? Yer: Şapka Yai
",Tayland,cities,"Üzgünüm, ""Şapka Yai"" adıyla bir yer bilgim yok. Bu isim bir şehir, kasaba, turistik yer miydi? Belirli bir ülke veya bölge bağlamında bu isim kullanılmış olabilir. Daha fazla bilgi verirseniz, size daha iyi yardımcı olabilirim."
"Bu yer hangi ülkede yer almaktadır? Yer: Udon Thani
",Tayland,cities,"Udon Thani, Thailands'ta yer almaktadır. Bu şehir Thailands'ın Nong Khai iline bağlı bir şehirdir."
"Bu yer hangi ülkede yer almaktadır? Yer: Khon Kaen
",Tayland,cities,"Khon Kaen, Thailands'de yer almaktadır. Bu şehir Thailands'ın este kesiminde, Tailand'ın güneybatısında ve Laos sınırına yakın bir konumda bulunur."
"Bu yer hangi ülkede yer almaktadır? Yer: Sure Thani
",Tayland,cities,"""Sure Thani"" adlı yer, Oman'da bulunur. Bu, Oman'ın güneydoğusunda, Dhofar ilinde yer almaktadır."
"Bu yer hangi ülkede yer almaktadır? Yer: Chiang Rai
",Tayland,cities,"Chiang Rai, Thailands'de yer almaktadır. Bu şehir Thailands'ınเหนือขั้วทวีปอาเซียน อยู่ทางตอนเหนือของประเทศ และเป็นเมืองที่อยู่ใกล้กับพรมแดนของเมียนมาร์และลาว"
"Bu yer hangi ülkede yer almaktadır? Yer: Phitsanulok
",Tayland,cities,"Phitsanulok, Thailands'te yer almaktadır. Bu şehir Thailands'ın kesin olarak İstikrar Bölgesi'nde, Bangkok şehrinin kuzeyinde ve Chiang Mai şehrinin güneyinde bulunan bir illerden oluşmaktadır. Phitsanulok, tarihi ve kültürel açıdan önemlidir ve birçok tarihi yapıya ev sahipliği yapar."
"Bu yer hangi ülkede yer almaktadır? Yer: Suhotay
",Tayland,cities,"Üzgünüm, ""Suhotay"" adlı bir yer adı belirgin bir şekilde tanımlanmamış veya yaygın olarak kullanılan bir yer adı değil. Bu adın hangi ülkede veya hangi bölgede olduğunu belirlemek için daha fazla bilgi veya bağlam gerekmektedir. Eğer bu bir yer adı değilse veya yanlış yazılmışsa, lütfen daha fazla açıklama yapın veya doğru adı belirtin. Bu şekilde size daha doğru bir cevap verebilirim."
"Bu yer hangi ülkede yer almaktadır? Yer: Nakhon Si Thammarat
",Tayland,cities,"Nakhon Si Thammarat, Thailand'de yer almaktadır. Bu şehir Thailands'ın güney kesiminde, Pattani iline bağlı bir il şehridir."
"Bu yer hangi ülkede yer almaktadır? Yer: Hua Hin
",Tayland,cities,"Hua Hin, Thailands'ın Samut Songkhram iline bağlı bir kıyı kasabasıdır. Bu kasaba, Bangkok şehrinin güneyine 180 km uzaklıktadır ve turizm için bilinir."
"Bu yer hangi ülkede yer almaktadır? Yer: Mae Sot
",Tayland,cities,"Mae Sot, Thailandsel bir kasabadır. Bu kasaba Thailandsel Şanlı Sarıkamış (Tak) ilinin bir parçasıdır. Mae Sot, Thailandsel-Birleşik Mohalet Sınırı'nda önemli bir ticaret merkezi olarak bilinir."
"Bu yer hangi ülkede yer almaktadır? Yer: Ratchaburi
",Tayland,cities,"Ratchaburi is located in Thailand. It is a province (changwat) in the western region of Thailand, bordering Myanmar (Burma)."
"Bu yer hangi ülkede yer almaktadır? Yer: Kançanaburi
",Tayland,cities,"Kançanaburi, Thayland'daki bir illerinin adıdır. Ancak, bu adın doğru bir şekilde yazılmış olup olmadığını kontrol etmek gerekir, çünkü genellikle bu ad ""Kanchanaburi"" veya ""Kanjanaburi"" olarak yazılır. Bu iller, Thayland'ın güneybatısında ve Myanmar ile sınır paylaşır."
"Bu yer hangi ülkede yer almaktadır? Yer: Ubon Ratchathani
",Tayland,cities,"Ubon Ratchathani, Thailands'un doğu bölgelerinde yer almaktadır. Bu şehir Thailandsın en büyük illerinden biridir ve Mekhong Nehri kenarındadır."
"Bu yer hangi ülkede yer almaktadır? Yer: Samut Prakan
",Tayland,cities,"Samut Prakan, Litvanya'daki bir kasabadır. Bu ad, Litvanya'nın Prakanės rayonu (ilçe) içinde yer almaktadır."
"Bu yer hangi ülkede yer almaktadır? Yer: Prachuap Khiri Han
",Tayland,cities,"Prachuap Khiri Han, Thailands'ta yer almaktadır. Bu şehir, Thailands'ın peninsulasının güneybatısında, Andaman Denizi kenarında bulunur."
"Bu kişi/nesne hangi ülkedendir? Varlık: George Washington
",Amerika Birleşik Devletleri,politicians,"George Washington, Amerika Birleşik Devletleri'nden bir kişidir. O, 1789 ve 1797 yılları arasında Amerika Birleşik Devletleri'nin ilk başbakanı olarak görev yaptı. Ayrıca, Amerika Birleşik Devletleri'nin bağımsızlığını kazanmasında önemli bir rol oynayan ilk başkan olan General Kuzey Amerika Birleşik Devletleri Ordusu'nda de önemli bir yerde görev yaptı."
"Bu kişi/nesne hangi ülkedendir? Varlık: İbrahim Lincoln
",Amerika Birleşik Devletleri,politicians,"İbrahim Lincoln, bir karakter olduğu takdirde, bu isim genellikle Amerika Birleşik Devletleri'nden bir karakter olarak anılır. Ancak, bu isimde bir hata olabilir mi? Çünkü ""Abraham Lincoln"" Amerika Birleşik Devletleri'nin 16. başkanıdır ve gerçek bir kişi olarak tarihe geçmiştir. Eğer ""İbrahim Lincoln"" ismi bir fikir veya karakter ise, lütfen daha fazla bilgi verin, böylece daha doğru bir yanıt verebilirim. Eğer ""Abraham Lincoln"" ismiyle ilgiliyseniz, bu kişi Amerika Birleşik Devletleri'nden."
"Bu kişi/nesne hangi ülkedendir? Varlık: Franklin D. Roosevelt
",Amerika Birleşik Devletleri,politicians,"Franklin D. Roosevelt, Amerika Birleşik Devletleri'nden biri olarak kabul edilir. O, 1882 yılında New York eyaletinde doğdu ve Amerika'nın 32. başkanı olarak görev yaptı."
"Bu kişi/nesne hangi ülkedendir? Varlık: Barack Obama
",Amerika Birleşik Devletleri,politicians,"Barack Obama, Amerika Birleşik Devletleri'nden biri olarak kabul edilir. O, 1961 yılında Illinois'de doğdu ve Amerika'nın 44. başkanı olarak görev yaptı."
"Bu kişi/nesne hangi ülkedendir? Varlık: Donald Trump
",Amerika Birleşik Devletleri,politicians,"Donald Trump Amerikalıdır. O, ABD'nin 45. başkanı olarak 2017 ile 2021 yılları arasında görev yaptı. Ayrıca, iş adamı ve politikacı olarak da tanınır."
"Bu kişi/nesne hangi ülkedendir? Varlık: Joe Biden
",Amerika Birleşik Devletleri,politicians,"Joe Biden Amerika Birleşik Devletleri'nden bir politikacıdır. O, Amerika Birleşik Devletleri'nin 46. başkanı olarak görev yaptı."
"Bu kişi/nesne hangi ülkedendir? Varlık: Thomas Jefferson
",Amerika Birleşik Devletleri,politicians,"Thomas Jefferson, Amerika Birleşik Devletleri'nden bir kişidir. O, 1743'ten 1826'e kadar yaşamış, Amerika Birleşik Devletleri'nin ilk beş Başkanı olan bir siyasetçidir. Jefferson, Amerika'nın bağımsızlığını ilan etme sürecinde önemli bir rol oynamış ve aynı zamanda ""Amerika Birleşik Devletleri Anayasası'nın"" ikinci yazarıdır."
"Bu kişi/nesne hangi ülkedendir? Varlık: Theodore Roosevelt
",Amerika Birleşik Devletleri,politicians,"Theodore Roosevelt, Amerika Birleşik Devletleri'nden biri. O, 1858 yılında New York eyaletinde New York şehrinde doğdu ve Amerika'nın 26. başkanı olarak görev yaptı."
"Bu kişi/nesne hangi ülkedendir? Varlık: John F. Kennedy
",Amerika Birleşik Devletleri,politicians,"John F. Kennedy Amerika Birleşik Devletleri'nden biri olarak kabul edilir. O, 1917'de Massachusetts eyaletinde doğmuş ve orada da yaşamıştır. Kennedy, Amerika'nın 35. başkanı olarak 1961'den 1963'e kadar görev yapmıştır."
"Bu kişi/nesne hangi ülkedendir? Varlık: Woodrow Wilson
",Amerika Birleşik Devletleri,politicians,"Woodrow Wilson, Amerika Birleşik Devletleri'nden bir politik adam, yasakçı ve doktor olarak bilinir. O, 1913 ile 1921 yılları arasında Amerika Birleşik Devletleri'nin 28. başkanı olarak görev yaptı."
"Bu kişi/nesne hangi ülkedendir? Varlık: Mahatma Gandi
",Hindistan,politicians,"Mahatma Gandhi, doğuştan Hint vatandaşıdır. O, Hindistan'ın (şimdiki İndostan) bağımsızlığını kazanmasında önemli rol oynayan bir liderdi. Gandhi'nin doğduğu ve büyük ölçüde yaşamı过的翻译是：

""这个人/物体来自哪个国家？实体：甘地""

甘地出生于印度，是印度（现在称为印度斯坦）独立运动中的重要领导人。甘地在印度的独立过程中发挥了重要作用。"
"Bu kişi/nesne hangi ülkedendir? Varlık: Cevahirlal Nehru
",Hindistan,politicians,"Cevahirlal Nehru, İtalyan asıllı bir kişi değil ve belirli bir ülkeden bir varlık olarak da tanımlanamaz. Cevahirlal Nehru, Türk edebiyatının önemli isimlerinden biri ve Türk vatandaşıdır. O, 1888 yılında Üsküdar'da doğup, İstanbul'da yaşamış ve Türk edebiyatında önemli yer tutmuş bir şair ve yazardır."
"Bu kişi/nesne hangi ülkedendir? Varlık: Indira Gandi
",Hindistan,politicians,"Indira Gandhi, Hint vatandaşıydı. O, 1917 yılında Hint'de doğdu ve 1966'dan 1977'e kadar ve 1980'den 1984'e kadar Hint Cumhurbaşkanı olarak görev yaptı. Ayrıca, 1971'den 1977'e kadar Hint Başbakanı olarak da görev yaptı."
"Bu kişi/nesne hangi ülkedendir? Varlık: Narendra Modi
",Hindistan,politicians,"Narendra Modi, Hindistanlı bir siyasetçidir. O, Hindistan'ın 60. ve 70. cumhurbaşkanı olarak görev yaptı, ayrıca 2014 ve 2019'da Hindistan'ın Başbakanı olarak iki dönem görev yaptı."
"Bu kişi/nesne hangi ülkedendir? Varlık: Rajiv Gandi
",Hindistan,politicians,"Rajiv Gandhi, Hint vatandaşıydı. O Hint siyasetçisi ve iş insanıydı ve Hint Cumhuriyeti'nin 5. cumhurbaşkanı olarak görev yaptı."
"Bu kişi/nesne hangi ülkedendir? Varlık: Sardar Vallabhbhai Patel
",Hindistan,politicians,"Sardar Vallabhbhai Patel, endüstriyel devrimden önceki Hindistan'ın en önemli liderlerinden biridir. O, eski Britanya İmparatorluğu'nun Hindistan'daki kolonilerini birleştirmek ve yeni bağımsız Hindistan'ı kurmak için önemli bir rol oynayan bir politikacıydı. Bu nedenle, Sardar Vallabhbhai Patel Hindistan vatandaşıdır ve doğduğu ülkesi Hindistan'dır."
"Bu kişi/nesne hangi ülkedendir? Varlık: Dr. B.R. Ambedkar
",Hindistan,politicians,"Dr. B.R. Ambedkar doğduğu ve yaşamış olduğu ülke, Hindistan'dır. Dr. Ambedkar, Hindistan'ın ilk Hukuk Bakanı ve Devlet Anayasa Vekili olarak önemli bir rol oynayan önemli bir siyasetçi, yasakçıl ve düşünürdür. Ayrıca, Dalit hareketinin öncüleri arasında yer alır ve Hindistan Anayasanın hazırlanmasında da büyük bir etkiye sahiptir."
"Bu kişi/nesne hangi ülkedendir? Varlık: Atal Bihari Vajpayee
",Hindistan,politicians,"Atal Bihari Vajpayee, Hint vatandaşıydı. O, Hint Cumhuriyeti'ndeki siyasi kariyerini çok uzun bir süre boyunca sürdürdü ve Hint'de önemli bir siyasi figür olarak tanınıyordu. Vajpayee, Hint'deki birçok önemli görevde bulundu ve 1998 ve 2004 yıllarında Hint Cumhuriyeti Başbakanı olarak görev yaptı."
"Bu kişi/nesne hangi ülkedendir? Varlık: Manmohan Singh
",Hindistan,politicians,"Manmohan Singh, Hint vatandaşıdır. O Hint politikasının önemli figürlerinden biriydi ve 2004-2014 yılları arasında Hint Cumhurbaşkanı olarak görev yaptı."
"Bu kişi/nesne hangi ülkedendir? Varlık: Lal Bahadur Şastri
",Hindistan,politicians,"Lal Bahadur Şastri, Hint vatandaşıydı. O, Hint Cumhuriyeti'nin ikinci cumhurbaşkanı olarak görev yaptı. Şastri'nin doğduğu ülke ve yaşadığı ülke Hint'tir."
"Bu kişi/nesne hangi ülkedendir? Varlık: Mao Zedung
",Çin,politicians,"Mao Zedong, Çinli bir siyasetçidir. O, Çin'in komünist partisi olan Çin Komünist Partisi'nin başkanlığını yapan ve Çin'in ilk cumhurbaşkanlığını yapan önemli bir liderdi. Mao Zedong, 1893'te Hunan eyaletinde doğup 1976 yılında Çin'de öldü."
"Bu kişi/nesne hangi ülkedendir? Varlık: Deng Xiaoping
",Çin,politicians,"Deng Xiaoping, Çinli bir siyasetçidir. O, Çin Komünist Partisi'nin önde gelen liderlerinden biri ve Çin'in modern tarihinin önemli figürüdür. Deng Xiaoping, 1904 yılında Çin'in Guangdong eyaletinde doğdu ve 1997 yılında Pekin'de ölmüştür."
"Bu kişi/nesne hangi ülkedendir? Varlık: Şi Cinping
",Çin,politicians,"Şi Cinping bir kişi değil, bir yerel adımlar ve uluslararası spor turnuvalarında mücadele eden Türk milli futbol takımı için kullanılan bir takma addır. Bu nedenle, bir ülkeye ait olduğu sorusuna cevap vermek için daha fazla bilgiye ihtiyaç vardır. Şair Cinping, Türk literatüründe bilinen bir isimdir ve Türk kökenli olabilir. Ancak, bu isim doğrudan bir ülkeye atıfta bulunmuyor. Eğer bu isimde bir hata yoksa, belirli bir bağlam veya bağlamda bu isim hangi ülkedendir hakkında daha fazla bilgi verirseniz yardımcı olabilirim."
"Bu kişi/nesne hangi ülkedendir? Varlık: Zhou Enlai
",Çin,politicians,"Zhou Enlai, Çinli bir siyasetçidir. O, Çin'in önemli siyasi liderlerinden biriydi ve Çin Komünist Partisi'nin başkanlığına seçildi. Zhou Enlai, 1949'dan 1976'e kadar Çin Cumhuriyeti'nin başbakanlığına devam etti."
"Bu kişi/nesne hangi ülkedendir? Varlık: Hu Jintao
",Çin,politicians,"Hu Jintao, Çinli bir siyasetçidir. O Çin Cumhuriyeti Cumhurbaşkanı olarak görev yaptı."
"Bu kişi/nesne hangi ülkedendir? Varlık: Jiang Zemin
",Çin,politicians,"Jiang Zemin, Çin vatandaşıdır. O, Çin'in siyasi ve ekonomik tarihinde önemli bir rol oynayan bir liderdi. Çin Cumhuriyeti'ndeki siyasi pozisyonlarında uzun süre görev yaptı ve Çin'in liderlik sırasında önemli bir yere sahipti."
"Bu kişi/nesne hangi ülkedendir? Varlık: Sun Yat-sen
",Çin,politicians,"Sun Yat-sen, Çinli bir politikacı, felsefeçisi ve reformcuydur. O, Çin'in modernizasyonunu ve demokratik reformları hızlandırmayı amaçlayan ""Three Principles of the People"" adlı ideolojisini ortaya koydu."
"Bu kişi/nesne hangi ülkedendir? Varlık: Li Keqiang
",Çin,politicians,"Li Keqiang, Çin vatandaşıdır. O Çin'in mevcut Başbakanıdır."
"Bu kişi/nesne hangi ülkedendir? Varlık: Wen Jiabao
",Çin,politicians,"Wen Jiabao, Çin vatandaşıdır. O Çin'de yetişti ve Çin hükümetinde uzun bir kariyer sürdü. Çin Cumhuriyeti Premier'i olarak görev yaptı."
"Bu kişi/nesne hangi ülkedendir? Varlık: Peng Dehuai
",Çin,politicians,"Peng Dehuai, Çinli bir asker, siyasetçidir. O, Çin Komünist Partisi'nin ve Çin Piyadesi'nin önemli liderlerinden biriydi."
"Bu kişi/nesne hangi ülkedendir? Varlık: Vladimir Lenin
",Rusya,politicians,"Vladimir Lenin, Rusya'dan gelen bir kişidir. O, 1870 yılında Rusya'nın Simbirsk kentinde (bugünkü Uljanikovsk) doğdu ve Sovyetler Birliği'nin kurucusu ve ilk başbakanı oldu. Lenin, Rus İhtilali'nin öncülüğünde ve yeni Sovyet rejiminin kurulmasına öncülük etti."
"Bu kişi/nesne hangi ülkedendir? Varlık: Joseph Stalin
",Rusya,politicians,"Joseph Stalin, Sovyet Birliği'nden bir kişidir. O, 1878 yılında Georgia'da (bugünkü Güney Osetya ve Güney Osetya Cumhuriyeti'ndeki bölgeler) doğdu ve Sovyetler Birliği'nin ilk iki onursal başkanı oldu."
"Bu kişi/nesne hangi ülkedendir? Varlık: Nikita Kruşçev
",Rusya,politicians,"Nikita Khrushchev, Sovyet Union'ın lideri olarak görev yapmış bir siyasetçidir. O, Sovyetler Birliği'nin vatandaşıydı."
"Bu kişi/nesne hangi ülkedendir? Varlık: Vladimir Putin
",Rusya,politicians,"Vladimir Putin, Rusya'dan biriydi. O, Rusya Federasyonu'nun başbakanı ve daha sonra Rusya Federasyonu'nun başkanı olarak görev yaptı."
"Bu kişi/nesne hangi ülkedendir? Varlık: Dmitri Medvedev
",Rusya,politicians,"Dmitri Medvedev, Rusya vatandaşıdır ve Rusya'da çeşitli yetkili pozisyonlarında görev yapmıştır. Özellikle 2008-2012 yılları arasında Rusya Cumhurbaşkanı olarak görev yapmıştır. Bu bilgi, Medvedev'in şu anda Rusya'da yaşıyor olup olmadığına veya başka bir ülkede olup olmadığına bağlı değildir, çünkü genel bilgilerde onun Rusya vatandaşı olduğunu ve Rusya ile ilişkisi olan bu bilgileri taşıdığını belirtir."
"Bu kişi/nesne hangi ülkedendir? Varlık: Leonid Brejnev
",Rusya,politicians,"Leonid Brezhnev, Sovyet Union'ın lideri olarak görev yapmış bir siyasetçidir. O, Sovyetler Birliği'nin tarihinde önemli bir yer tutan bir lider olarak kabul edilir. Bu nedenle, Leonid Brezhnev Sovyet Union'undan (bugünkü Rusya) gelir."
"Bu kişi/nesne hangi ülkedendir? Varlık: Mihail Gorbaçov
",Rusya,politicians,"Mihail Gorbaçov, Sovyetler Birliği'nden biriydi. O, 1923'te Sovyetler Birliği'nin Batı Sibirya bölgesinde doğdu ve Sovyetler Birliği'nin dağılmasından önceki dönemde önemli bir siyasi figür olarak tanındı. Gorbaçov, Sovyetler Birliği'nin genel sekreteri olarak görev yaptı ve bu rolü 1985'ten 1991'e kadar sürdü."
"Bu kişi/nesne hangi ülkedendir? Varlık: Boris Yeltsin
",Rusya,politicians,"Boris Yeltsin, Sovyetler Birliği'nden (artık Rusya Federasyonu) bir politikadır. O, 1991'den 1999'a kadar Sovyetler Birliği'nin başbakanı ve Rusya Federasyon'un ilk cumhurbaşkanı olarak görev yaptı. Yeltsin, Sovyetler Birliği'nin dağılmasından ve Rusya Federasyonunun bağımsızlığını kazanmasından büyük rol oynayan önemli bir figürdür."
"Bu kişi/nesne hangi ülkedendir? Varlık: Sergey Lavrov
",Rusya,politicians,"Sergey Lavrov, Rusya'dan biriydi. O, Rusya'nın dışişleri bakanı olarak uzun bir kariyer süresi boyunca görev yaptı. Son görevi 2022 yılına kadar devam etti."
"Bu kişi/nesne hangi ülkedendir? Varlık: Aleksey Navalnıy
",Rusya,politicians,"Aleksey Navalny, Rusya vatandaşıdır ve Rusya'da doğdu. Ayrıca, Rus cumhuriyetinin siyasi ve aktivist life sahiptir."
"Bu kişi/nesne hangi ülkedendir? Varlık: İbn Suud
",Suudi Arabistan,politicians,"İbn Suud, modern Saudi Arabistan'ın kurucusu olarak bilinir. O, 1876 veya 1879'da (tarih belirsiz olduğu için tam yıl belirtilmemiştir) Haluf eyalette, günümüzde Saudi Arabistan'ın güneyinde bulunan bir bölgeye dünyaya geldi. İbn Suud, 1902'de Riyadh'ı ele geçirdi ve 1932'de modern Saudi Arabistan'ı kurdu. Bu nedenle, İbn Suud'un doğduğu ülkeye Saudi Arabistan olarak cevap verilir."
"Bu kişi/nesne hangi ülkedendir? Varlık: Kral Fahd
",Suudi Arabistan,politicians,"Kral Fahd bin Abd al-Aziz Al Saud, Suudi Arabistan'lıdır. Suudi Arabistan'ın ikinci hanedanı olarak kabul edilen Al Saud hanedanının bir üyesiydi ve Suudi Arabistan'ın devlet başkanı olarak görev yaptı."
"Bu kişi/nesne hangi ülkedendir? Varlık: Kral Abdullah
",Suudi Arabistan,politicians,"Kral Abdullah, JORDAN'lıdır. O, Jordan'ın 1952 yılından 2021 yılına kadar devlet başkanlığına ve 1953 yılından 2021 yılına kadar hanedan başlığına sahip olan bir hanedan üyesiydi. Kral Abdullah II, Jordan'ın 7. hanedan başıdır."
"Bu kişi/nesne hangi ülkedendir? Varlık: Kral Selman
",Suudi Arabistan,politicians,"Kral Selman is a character from the fairy tale ""Aladın ve Şeyh Selman"" (Aladdin and the Wizard Selim), which is based on the story of Aladdin. The original story of Aladdin comes from Arabic folklore and is part of the ""One Thousand and One Nights"" collection. The story has been adapted and retold in many cultures, but it originated in the Islamic world, specifically in Arabic-speaking regions.

Given this context, Kral Selman (or Şeyh Selman in the original story) is not from a specific modern country, but rather from the cultural and historical background of Arabic-speaking regions, which could be considered part of the Middle East. However, since the story has been widely adapted and is known in many countries, it's difficult to pinpoint an exact modern-day country."
"Bu kişi/nesne hangi ülkedendir? Varlık: Muhammed bin Selman
",Suudi Arabistan,politicians,"Muhammed bin Salman, Suudi Arabistan'lı bir siyasetçidir. O, Suudi Arabistan'ın devlet başkanı ve saray başkanı olarak görev yapmaktadır."
"Bu kişi/nesne hangi ülkedendir? Varlık: Prens Faysal
",Suudi Arabistan,politicians,"Prens Faysal, Suriye Krallığı'nın ilk krallarından biri olarak tanınır. O, Suriye Krallığı'nın 1918 ile 1920 yılları arasında kurulduğu dönemde Suriye'nin ilk kralı oldu. Ancak, Suriye Krallığı daha sonra Fransa'nın işgali altında bir koloniyel statüne geçti ve 1920 yılında krallık unvanını taşıyarak görevden uzaklaştırıldı. Prens Faysal, daha sonra İngiliz İmparatorluğu'nun destekçisi olarak Irak'ın ilk kralı oldu ve Irak Krallığı'nda 1921 ile 1933 yılları arasında kral olarak görev yaptı. Bu nedenle, Prens Faysal hem Suriye hem de Irak'lıdır."
"Bu kişi/nesne hangi ülkedendir? Varlık: Kral Halid
",Suudi Arabistan,politicians,"Kral Halid, Türk edebiyatında ve tarihinde yer alan bir figür olup, gerçek bir kişi olarak bilinmemektedir. Bu nedenle, belirli bir ülkeden veya ülkeye ait olduğunu söylemek mümkün değildir. Kral Halid, Türk edebiyatında genellikle anlatılan bir anlatıcı veya karakter olarak ortaya çıkar. Bu karakter, genellikle Türk edebiyatında ve hikayelerde yer alan fikirlerin bir parçası olarak kabul edilir. Eğer bu isim başka bir bağlamda veya kaynakta farklı bir anlama gelirse, lütfen daha fazla bilgi verin, böylece daha doğru bir yanıt verebilirim."
"Bu kişi/nesne hangi ülkedendir? Varlık: Kral Suud
",Suudi Arabistan,politicians,"Kral Suud,Saudi Arap Cumhuriyeti'nin ilk kralıdır. O, 1953'ten 1964'e kadar Kraliyet İmparatorluğu Saudi Arapistan'ın kralıydı. Saudi Arap Cumhuriyeti, 1932'de Kral Suud'un ölümüyle birlikte Kraliyet İmparatorluğu'nun yerine kuruldu. Bu ülken şu anda hala aynı yerde, yani Saudi Arap Cumhuriyeti'de bulunmaktadır."
"Bu kişi/nesne hangi ülkedendir? Varlık: Prens Nayef
",Suudi Arabistan,politicians,"Prens Nayef, Arap Cumhuriyeti Kraliyet Ailesi'nden bir üyesiydi ve Arap Cumhuriyeti'nde doğdu. O, Suriye'de doğmuş ve orada yetişkin biri olarak yaşamıştır. Ancak, o zamanlar Suriye Kraliyet Ailesi'nin bir üyesi değildi; Arap Cumhuriyeti Kraliyet Ailesi'nden bir üyesiydi. Prens Nayef, Arap Cumhuriyeti'nin 2. Valisi olarak görev yapmış ve ülkenin siyasi yaşamında önemli bir rol oynamıştır."
"Bu kişi/nesne hangi ülkedendir? Varlık: Şehzade Sultan
",Suudi Arabistan,politicians,"Şehzade Sultan terimi genellikle Osmanlı İmparatorluğu'ndaki unvanları ifade eder. Bu unvan, Osmanlı hanedanının erkek torunlarına verilirdi ve genellikle sultanın oğulları için kullanılırdı. Bu nedenle, Şehzade Sultan'un olduğu ülkeyi Osmanlı İmparatorluğu olarak ifade edebiliriz. Ancak, belirli bir Şehzade Sultan'ın doğduğu veya yaşamış olduğu belirli bir yer hakkında daha fazla bilgiye sahipseniz, o bilgiye dayanarak daha spesifik bir cevap verebilirim."
"Bu kişi/nesne hangi ülkedendir? Varlık: Napolyon Bonapart
",Fransa,politicians,"Napolyon Bonapart, Fransız bir general, siyasetçi ve askeri yetkilidir. O, Fransız Cumhuriyeti'nin ilk iki hüküm süren şövalye kralı ve son Fransız İmparatoru olarak tanınır. Bu nedenle, Napolyon Bonapart Fransa'dan gelir."
