Question,answers,label,llm_output
"Dans quel pays se trouve ce lieu ? Lieu : Kéricho
",Kenya,cities,"Kericho se trouve au Kenya. C'est une ville située dans la région du Rift Valley, au nord-ouest du pays. Kericho est connue pour ses plantations de thé et son climat frais."
"Dans quel pays se trouve ce lieu ? Lieu : Nanyuki
",Kenya,cities,"Nanyuki se trouve au Kenya, en Afrique. C'est une ville située dans la province de l'Éthiopie du Kenya, à environ 240 kilomètres au nord-est de Nairobi, la capitale du pays. Nanyuki est connue pour être un centre agricole important et pour son aéroport international, qui est utilisé pour accéder à plusieurs parcs nationaux et réserves de faune du Kenya, notamment le parc national du Lewa."
"Dans quel pays se trouve ce lieu ? Lieu : Voi
",Kenya,cities,"Le nom ""Voi"" pourrait faire référence à plusieurs endroits dans le monde, mais le plus connu est Voi, une ville située en Suède. Voi fait partie de la commune de Övertorneå, dans la région de Norrbotten, au nord de la Suède.

Si vous pensiez à un autre ""Voi"" ou à un contexte différent, pourriez-vous fournir plus de détails ?"
"Dans quel pays se trouve ce lieu ? Lieu : Lamu
",Kenya,cities,"Lamu se trouve en Kenya, en Afrique de l'Est. Plus précisément, Lamu est une île située dans le nord-est du Kenya, dans la mer d'Indian, plus précisément dans la baie de Tana. Lamu est connue pour son patrimoine historique et culturel, y compris ses anciennes maisons en pisé et ses ruelles pavées."
"Dans quel pays se trouve ce lieu ? Lieu : Naivasha
",Kenya,cities,"Naivasha se trouve au Kenya. C'est une ville située dans la province du Rift Valley, au nord du lac Naivasha."
"Dans quel pays se trouve ce lieu ? Lieu : Isiolo
",Kenya,cities,"Isiolo se trouve au Kenya, en Afrique. C'est une ville située dans la région du Nord-Est du Kenya."
"Dans quel pays se trouve ce lieu ? Lieu : Bangkok
",Thaïlande,cities,Bangkok se trouve en Thaïlande. C'est la capitale et la plus grande ville du pays.
"Dans quel pays se trouve ce lieu ? Lieu : Chiang Mai
",Thaïlande,cities,"Chiang Mai se trouve en Thaïlande. C'est la deuxième plus grande ville du pays après Bangkok, et elle est située dans la région du Nord de la Thaïlande."
"Dans quel pays se trouve ce lieu ? Lieu : Pattaya
",Thaïlande,cities,"Pattaya se trouve en Thaïlande. C'est une ville côtière populaire située sur la côte est de la Thaïlande, dans la province de Chonburi."
"Dans quel pays se trouve ce lieu ? Lieu : Phuket
",Thaïlande,cities,Phuket se trouve en Thaïlande. C'est la plus grande île du pays et un important centre de tourisme.
"Dans quel pays se trouve ce lieu ? Lieu : Nakhon Ratchasima
",Thaïlande,cities,"Nakhon Ratchasima se trouve en Thaïlande. C'est une province (changwat) de Thaïlande, située dans la région du Nord-Est (Northeast Region, aussi connue sous le nom de ""Khorat Plateau"")."
"Dans quel pays se trouve ce lieu ? Lieu : Hat Yai
",Thaïlande,cities,"Hat Yai se trouve en Thaïlande. Plus précisément, c'est la plus grande ville de la province de Songkhla, située dans la région du sud de la Thaïlande."
"Dans quel pays se trouve ce lieu ? Lieu : Udon Thani
",Thaïlande,cities,"Udon Thani se trouve en Thaïlande. C'est une ville située dans la région du Nord-Est de la Thaïlande, dans la province d'Udon Thani."
"Dans quel pays se trouve ce lieu ? Lieu : Khon Kaen
",Thaïlande,cities,"Khon Kaen se trouve en Thaïlande. C'est une ville située dans la région du Est de la Thaïlande, dans la province de Khon Kaen."
"Dans quel pays se trouve ce lieu ? Lieu : Surat Thani
",Thaïlande,cities,Surat Thani se trouve en Thaïlande. C'est une province (changwat) située dans la région du sud de la Thaïlande.
"Dans quel pays se trouve ce lieu ? Lieu : Chiang Rai
",Thaïlande,cities,"Chiang Rai se trouve en Thaïlande. C'est une province située dans le nord du pays, dans la région du Nord-Est."
"Dans quel pays se trouve ce lieu ? Lieu : Phitsanulok
",Thaïlande,cities,"Phitsanulok se trouve en Thaïlande. C'est une ville située dans la région du Nord de la Thaïlande, plus précisément dans la province de Phitsanulok."
"Dans quel pays se trouve ce lieu ? Lieu : Sukhothaï
",Thaïlande,cities,"Le lieu nommé Sukhothai se trouve en Thaïlande. Sukhothai est une ancienne capitale de la Thaïlande et est maintenant un site archéologique important, classé au patrimoine mondial de l'UNESCO."
"Dans quel pays se trouve ce lieu ? Lieu : Nakhon Si Thammarat
",Thaïlande,cities,Nakhon Si Thammarat se trouve en Thaïlande. C'est une province (changwat) située dans le sud de la Thaïlande.
"Dans quel pays se trouve ce lieu ? Lieu : Hua Hin
",Thaïlande,cities,"Hua Hin se trouve en Thaïlande. C'est une station balnéaire populaire située sur la côte du golfe de Thaïlande, au sud du pays."
"Dans quel pays se trouve ce lieu ? Lieu : Mae Sot
",Thaïlande,cities,"Mae Sot se trouve en Thaïlande. Plus précisément, c'est une ville située dans la province de Tak, au nord-ouest du pays."
"Dans quel pays se trouve ce lieu ? Lieu : Ratchaburi
",Thaïlande,cities,"Ratchaburi se trouve en Thaïlande. Plus précisément, c'est une province (changwat) du sud-ouest du pays, située sur la rive ouest de la rivière Chao Phraya, près de la frontière avec la Thaïlande du Cambodge."
"Dans quel pays se trouve ce lieu ? Lieu : Kanchanaburi
",Thaïlande,cities,"Kanchanaburi se trouve en Thaïlande. C'est une province située dans l'ouest du pays, sur la frontière avec la Birmanie."
"Dans quel pays se trouve ce lieu ? Lieu : Ubon Ratchathani
",Thaïlande,cities,"Ubon Ratchathani se trouve en Thaïlande. C'est une ville située dans la région du Est de la Thaïlande, dans la province éponyme de Ubon Ratchathani."
"Dans quel pays se trouve ce lieu ? Lieu : Samut Prakan
",Thaïlande,cities,"Samut Prakan se trouve en Thaïlande. C'est une province (changwat en thaï) située sur la côte est de la Thaïlande, près de Bangkok."
"Dans quel pays se trouve ce lieu ? Lieu : Prachuap Khiri Khan
",Thaïlande,cities,"Prachuap Khiri Khan se trouve en Thaïlande. C'est une province (changwat) située sur la côte ouest de la Thaïlande, plus précisément dans la région du sud-ouest de la Thaïlande."
"Cette personne/objet vient de quel pays ? Entité : George Washington
",États-Unis,politicians,George Washington est originaire des États-Unis d'Amérique. Il a servi comme le premier président des États-Unis de 1789 à 1797.
"Cette personne/objet vient de quel pays ? Entité : Abraham Lincoln
",États-Unis,politicians,Abraham Lincoln est originaire des États-Unis. Il a servi comme 16e président des États-Unis de 1861 à 1865.
"Cette personne/objet vient de quel pays ? Entité : Franklin D. Roosevelt
",États-Unis,politicians,"Franklin D. Roosevelt est originaire des États-Unis. Il a servi comme président des États-Unis de 1933 à 1945, pendant la Grande Dépression et une grande partie de la Seconde Guerre mondiale."
"Cette personne/objet vient de quel pays ? Entité : Barack Obama
",États-Unis,politicians,Barack Obama est né aux États-Unis. Il a servi comme le 44e président des États-Unis de 2009 à 2017.
"Cette personne/objet vient de quel pays ? Entité : Donald Trump
",États-Unis,politicians,"Donald Trump est originaire des États-Unis. Il est né le 14 juin 1946 à Queens, dans la ville de New York."
"Cette personne/objet vient de quel pays ? Entité : Joe Biden
",États-Unis,politicians,Joe Biden est originaire des États-Unis. Il a servi comme 47e président des États-Unis de 2009 à 2017 et a à nouveau occupé cette position de 2021 à présent.
"Cette personne/objet vient de quel pays ? Entité : Thomas Jefferson
",États-Unis,politicians,Thomas Jefferson est originaire des États-Unis d'Amérique. Il a servi de troisième président des États-Unis de 1801 à 1809 et a également joué un rôle important dans la rédaction de la Déclaration d'Indépendance en 1776.
"Cette personne/objet vient de quel pays ? Entité : Théodore Roosevelt
",États-Unis,politicians,Théodore Roosevelt est originaire des États-Unis. Il a servi comme 26e président des États-Unis de 1901 à 1909.
"Cette personne/objet vient de quel pays ? Entité : John F. Kennedy
",États-Unis,politicians,John F. Kennedy est originaire des États-Unis. Il a servi comme le 35e président des États-Unis de 1961 à 1963.
"Cette personne/objet vient de quel pays ? Entité : Woodrow Wilson
",États-Unis,politicians,Woodrow Wilson est originaire des États-Unis. Il a servi comme 28e président des États-Unis de 1913 à 1921.
"Cette personne/objet vient de quel pays ? Entité : Mahatma Gandhi
",Inde,politicians,"Mahatma Gandhi est originaire de l'Inde. Il est l'un des leaders les plus respectés de l'histoire indienne, connu pour son mouvement non-violent et sa lutte pour l'indépendance de l'Inde."
"Cette personne/objet vient de quel pays ? Entité : Jawaharlal Nehru
",Inde,politicians,"Jawaharlal Nehru est originaire de l'Inde. Il a été un leader politique majeur de l'Inde pendant la lutte pour l'indépendance de l'Inde contre le Royaume-Uni, et il a servi comme premier Premier ministre de l'Inde de 1947 à 1964."
"Cette personne/objet vient de quel pays ? Entité : Indira Gandhi
",Inde,politicians,"Indira Gandhi était une personnalité politique importante de l'Inde. Elle a servi deux mandats comme Première ministre de l'Inde, de 1966 à 1977 et de 1980 à 1984. Donc, l'entité ""Indira Gandhi"" vient de l'Inde."
"Cette personne/objet vient de quel pays ? Entité : Narendra Modi
",Inde,politicians,"Narendra Modi vient du pays de l'Inde. Il a été le Premier ministre de l'Inde de 2014 à 2024, et il est originaire de Gujarat, un État de l'Inde."
"Cette personne/objet vient de quel pays ? Entité : Rajiv Gandhi
",Inde,politicians,Rajiv Gandhi était le Premier ministre de l'Inde de 1984 à 1989. Il est originaire de l'Inde.
"Cette personne/objet vient de quel pays ? Entité : Sardar Vallabhbhai Patel
",Inde,politicians,"Sardar Vallabhbhai Patel est originaire de l'État du Gujarat, en Inde. Il est né le 31 octobre 1875 à Karamsad, dans le district de Nadiad. Patel a joué un rôle crucial dans la lutte pour l'indépendance de l'Inde et a servi comme le premier ministre de l'Inde du Nord au sein du cabinet de l'Inde indépendante."
"Cette personne/objet vient de quel pays ? Entité : Dr B.R. Ambedkar
",Inde,politicians,"Dr B.R. Ambedkar est originaire de l'Inde. Il est un important leader politique et intellectuel indien, connu pour son travail en faveur des droits des Dalits (anciennement appelés ""贱民""或""Untouchables"") et pour avoir été le principal architecte de la Constitution de l'Inde."
"Cette personne/objet vient de quel pays ? Entité : Atal Bihari Vajpayee
",Inde,politicians,Atal Bihari Vajpayee est originaire de l'Inde. Il a servi comme Premier ministre de l'Inde de 1998 à 2004 et de nouveau de 2004 à 2005.
"Cette personne/objet vient de quel pays ? Entité : Manmohan Singh
",Inde,politicians,Manmohan Singh est originaire de l'Inde. Il a servi comme Premier ministre de l'Inde de 2004 à 2012.
"Cette personne/objet vient de quel pays ? Entité : Lal Bahadur Shastri
",Inde,politicians,Lal Bahadur Shastri est originaire de l'Inde. Il a servi comme Premier ministre de l'Inde de 1964 à 1966.
"Cette personne/objet vient de quel pays ? Entité : Mao Zedong
",Chine,politicians,Mao Zedong est originaire de la République populaire de Chine. Il a joué un rôle crucial dans la fondation et le développement de la République populaire de Chine.
"Cette personne/objet vient de quel pays ? Entité : Deng Xiaoping
",Chine,politicians,Deng Xiaoping vient de la Chine. Il a été un dirigeant politique majeur de la République populaire de Chine et a joué un rôle crucial dans le développement et la modernisation du pays au cours des années 1970 et 1980.
"Cette personne/objet vient de quel pays ? Entité : Xi Jinping
",Chine,politicians,"Xi Jinping est originaire de la République populaire de Chine. Il a occupé de hautes fonctions politiques en Chine, y compris le poste de Président de la République populaire de Chine."
"Cette personne/objet vient de quel pays ? Entité : Zhou Enlai
",Chine,politicians,"Zhou Enlai est originaire de la République populaire de Chine. Plus précisément, il est né dans la province du Jiangsu, en Chine."
"Cette personne/objet vient de quel pays ? Entité : Hu Jintao
",Chine,politicians,"Hu Jintao est originaire de la République populaire de Chine. Il a occupé de hautes fonctions dans le gouvernement chinois, notamment comme Secrétaire général du Comité central du Parti communiste chinois et Président de la République populaire de Chine."
"Cette personne/objet vient de quel pays ? Entité : Jiang Zemin
",Chine,politicians,"Jiang Zemin est originaire de la République populaire de Chine. Il a occupé de hautes positions dans le Parti communiste chinois et la République populaire de Chine, notamment en tant que secrétaire général du Parti communiste chinois de 1989 à 2002, et président de la République populaire de Chine de 1993 à 2003."
"Cette personne/objet vient de quel pays ? Entité : Sun Yat-sen
",Chine,politicians,"Sun Yat-sen est originaire de la Chine. Plus précisément, il est né dans la province du Guangdong, à la ville de Zhongshan (également connue sous le nom de Sun Yat-sen City)."
"Cette personne/objet vient de quel pays ? Entité : Li Keqiang
",Chine,politicians,Li Keqiang vient de la Chine. Il a servi comme Premier ministre de la République populaire de Chine de 2013 à 2023.
"Cette personne/objet vient de quel pays ? Entité : Wen Jiabao
",Chine,politicians,Wen Jiabao est originaire de la Chine. Il a servi comme Premier ministre de la République populaire de Chine de 2003 à 2013.
"Cette personne/objet vient de quel pays ? Entité : Peng Dehuai
",Chine,politicians,"Peng Dehuai est originaire de la Chine. Plus précisément, il est né le 24 octobre 1898 dans la province du Hunan, en Chine."
"Cette personne/objet vient de quel pays ? Entité : Vladimir Lénine
",Russie,politicians,"Vladimir Lénine vient de Russie. Il est né à Simbirsk (qui est maintenant Kazan) en Russie impériale en 1870, et a joué un rôle crucial dans la révolution russe de 1917 et dans la création de l'Union des Républiques Socialistes Soviétiques (URSS)."
"Cette personne/objet vient de quel pays ? Entité : Joseph Stalin
",Russie,politicians,"Joseph Stalin est originaire de Russie, plus précisément de l'Empire russe. Il est né en 1878 dans le village de Gori, dans l'actuelle Géorgie, qui faisait alors partie de l'Empire russe. Il est devenu un dirigeant majeur de l'Union soviétique après la Révolution russe de 1917."
"Cette personne/objet vient de quel pays ? Entité : Nikita Khrouchtchev
",Russie,politicians,"Nikita Khrouchtchev est originaire de l'Union soviétique. Plus précisément, il est né dans le gouvernement régional de Voronezh, qui fait aujourd'hui partie de la Russie, mais l'Union soviétique n'existait pas encore au moment de sa naissance en 1894. Il a joué un rôle important dans la Russie soviétique et plus tard dans la Russie soviétique comme membre du Parti communiste soviétique et dirigeant de l'Union soviétique."
"Cette personne/objet vient de quel pays ? Entité : Vladimir Poutine
",Russie,politicians,"Vladimir Poutine est originaire de Russie. Il est le président de la Russie et a occupé ce poste depuis 2000, avec des interruptions et des réélections."
"Cette personne/objet vient de quel pays ? Entité : Dmitri Medvedev
",Russie,politicians,Dmitri Medvedev a été président de la Russie de 2008 à 2012. Il est donc associé au pays de la Russie.
"Cette personne/objet vient de quel pays ? Entité : Léonid Brejnev
",Russie,politicians,"Léonid Brejnev est originaire de l'Union soviétique. Plus précisément, il est né dans le village de Nalchik, qui faisait alors partie de l'Autorité autonome ouïghoure de la RSS d'Érythrée dans l'Union soviétique (aujourd'hui, ce village fait partie de la République de Kabardino-Balkarie en Russie)."
"Cette personne/objet vient de quel pays ? Entité : Mikhaïl Gorbatchev
",Russie,politicians,"Mikhaïl Gorbatchev est originaire de l'Union soviétique, qui comprenait aujourd'hui plusieurs pays, principalement la Russie, mais Gorbatchev était en fait né en Géorgie, qui faisait alors partie de l'Union soviétique. Il est né le 2 février 1931 à Stalino (aujourd'hui Dnipro, en Ukraine)."
"Cette personne/objet vient de quel pays ? Entité : Boris Eltsine
",Russie,politicians,Boris Eltsine est originaire de Russie. Il a été le premier président de la Russie indépendante après la dissolution de l'Union soviétique en 1991.
"Cette personne/objet vient de quel pays ? Entité : Sergueï Lavrov
",Russie,politicians,"Sergueï Lavrov vient de Russie. Il est un diplomate et homme politique russe, qui a servi en tant que ministre des Affaires étrangères de Russie de 2004 à 2022."
"Cette personne/objet vient de quel pays ? Entité : Alexeï Navalny
",Russie,politicians,"Alexeï Navalny vient de Russie. Il est un homme politique, activiste et blogueur russe, connu pour ses critiques envers le gouvernement russe et ses efforts pour lutter contre la corruption."
"Cette personne/objet vient de quel pays ? Entité : Ibn Saoud
",Arabie Saoudite,politicians,"Ibn Saoud, également connu sous le nom de Ibn Saud, est originaire du Royaume d'Arabie Saoudite. Il est le fondateur de ce pays et a régné de 1932 à 1953."
"Cette personne/objet vient de quel pays ? Entité : Le roi Fahd
",Arabie Saoudite,politicians,Le roi Fahd bin Abdulaziz Al Saud provenait du Royaume d'Arabie Saoudite. Il a été roi de ce pays de 1982 à 2005.
"Cette personne/objet vient de quel pays ? Entité : Roi Abdallah
",Arabie Saoudite,politicians,"Roi Abdallah fait référence à Abdallah bin Al-Hussein, qui était le roi de la Jordanie de 1946 à 1951, et à Abdallah II bin Al-Hussein, qui est le roi actuel de la Jordanie depuis 1999. Donc, en termes de nationalité, ils viennent tous deux de la Jordanie."
"Cette personne/objet vient de quel pays ? Entité : Le roi Salman
",Arabie Saoudite,politicians,"Le roi Salman fait référence à Salman bin Abdulaziz Al Saud, qui était le roi d'Arabie Saoudite de 2015 à 2022. Donc, cette personne vient d'Arabie Saoudite."
"Cette personne/objet vient de quel pays ? Entité : Mohammed ben Salmane
",Arabie Saoudite,politicians,"Mohammed ben Salmane, également connu sous le nom de MBS (Mohammed bin Salman), est le prince héritier et ministre de la Défense du Royaume d'Arabie Saoudite. Il est né en Arabie Saoudite et est issu de la famille royale saoudienne."
"Cette personne/objet vient de quel pays ? Entité : Prince Fayçal
",Arabie Saoudite,politicians,"Prince Fayçal fait référence généralement à Prince Fayçal bin Faisal Al Saud, qui était un prince saoudien important. Il est né en Arabie Saoudite et a passé la majeure partie de sa vie dans ce pays. Il était le fils du roi Faisal bin Abdulaziz Al Saud et a joué un rôle significatif dans la politique saoudienne et régionale."
"Cette personne/objet vient de quel pays ? Entité : Le roi Khalid
",Arabie Saoudite,politicians,"Le roi Khalid fait référence à Khalid ibn al-Walid, un général et stratège militaire arabe qui a joué un rôle important pendant la conquête islamique du VIIe siècle. Il est originaire de la Arabie ancienne, plus précisément de la région de la Mésopotamie actuelle, qui fait aujourd'hui partie de pays comme l'Irak et la Syrie. Khalid ibn al-Walid était un chef militaire du Prophète Mahomet et a été un des plus grands généraux de l'histoire islamique."
"Cette personne/objet vient de quel pays ? Entité : Le roi Saoud
",Arabie Saoudite,politicians,"Le roi Saoud, également connu sous le nom de Saoud ben Abdulaziz Al Saoud, est originaire du Royaume d'Arabie Saoudite. Il a fondé la dynastie saoudite et a été le premier roi de ce pays."
"Cette personne/objet vient de quel pays ? Entité : Prince Nayef
",Arabie Saoudite,politicians,Prince Nayef bint Abdul Aziz Al Saud est originaire de l'Arabie Saoudite. Il était le frère du roi Fahd et a servi de ministre de l'Intérieur pendant de nombreuses années.
"Cette personne/objet vient de quel pays ? Entité : Prince Sultan
",Arabie Saoudite,politicians,"Le Prince Sultan est associé à l'Arabie Saoudite. Il s'agit d'un membre de la famille royale saoudienne et a servi dans divers postes importants au sein du gouvernement saoudien, notamment comme ministre de la Défense et de la Volonté de la Nation."
"Cette personne/objet vient de quel pays ? Entité : Napoléon Bonaparte
",France,politicians,"Napoléon Bonaparte vient du pays actuellement connu sous le nom de France. Il a été né à Ajaccio, sur l'île de Corse, qui était à l'époque une province de la République de Gênes et qui est aujourd'hui une région de la France."
"Cette personne/objet vient de quel pays ? Entité : Charles de Gaulle
",France,politicians,"Charles de Gaulle est originaire de France. Il a été un important militaire et homme politique français, ayant joué un rôle crucial pendant la Seconde Guerre mondiale et après la guerre en tant que leader de la France libre et plus tard comme président de la République française."
"Cette personne/objet vient de quel pays ? Entité : Emmanuel Macron
",France,politicians,"Emmanuel Macron vient de France. Il est un politicien et un homme d'État français, qui a été le président de la République française de 2017 à 2022."
"Cette personne/objet vient de quel pays ? Entité : François Hollande
",France,politicians,François Hollande est originaire de France. Il a servi comme président de la République française de 2012 à 2017.
"Cette personne/objet vient de quel pays ? Entité : Nicolas Sarkozy
",France,politicians,Nicolas Sarkozy est originaire de France. Il a été le président de la République française de 2007 à 2012.
"Cette personne/objet vient de quel pays ? Entité : Jacques Chirac
",France,politicians,"Jacques Chirac est originaire de France. Il a été le septième président de la République française, en service de 1995 à 2007."
"Cette personne/objet vient de quel pays ? Entité : François Mitterrand
",France,politicians,François Mitterrand est originaire de France. Il a servi comme le septième président de la Ve République de France de 1981 à 1995.
"Cette personne/objet vient de quel pays ? Entité : Jean Jaurès
",France,politicians,"Jean Jaurès est originaire de France. Il est né le 30 octobre 1859 à Toulouse, en France, et est décédé le 31 juillet 1914 à Paris. Il était un important journaliste, écrivain, homme politique et syndicaliste français."
"Cette personne/objet vient de quel pays ? Entité : Georges Clémenceau
",France,politicians,"Georges Clémenceau vient de France. Il était un homme politique français qui a servi comme Premier ministre de France plusieurs fois, notamment pendant et après la Première Guerre mondiale."
"Cette personne/objet vient de quel pays ? Entité : Louis XIV
",France,politicians,"Louis XIV est originaire de France. Il a été le roi de France de 1643 à 1715 et est connu sous le nom de ""Le Roi Soleil""."
"Cette personne/objet vient de quel pays ? Entité : Prithvi Narayan Shah
",Népal,politicians,Prithvi Narayan Shah est originaire du Népal. Il est considéré comme le fondateur de l'État moderne du Népal.
"Cette personne/objet vient de quel pays ? Entité : Roi Tribhuvan
",Népal,politicians,"Le Roi Tribhuvan vient du Népal. Il a été le premier roi du Népal du royaume à la république, occupant ce trône de 1955 à 1959."
"Cette personne/objet vient de quel pays ? Entité : Le roi Mahendra
",Népal,politicians,Le roi Mahendra provenait du Népal. Il a été le roi du Népal de 1955 à 1972.
"Cette personne/objet vient de quel pays ? Entité : Roi Birendra
",Népal,politicians,Roi Birendra était le roi du Népal. Il a régné de 1972 à 2001. Son nom complet était Mahendra Bir Bikram Shah Dev.
"Cette personne/objet vient de quel pays ? Entité : Gyanendra Shah
",Népal,politicians,Gyanendra Shah est originaire du Népal. Il était le dernier roi du Népal avant la révolution qui a aboli la monarchie en 2008.
"Cette personne/objet vient de quel pays ? Entité : Pushpa Kamal Dahal
",Népal,politicians,"Pushpa Kamal Dahal, également connue sous le nom de Prachanda, est originaire du Népal. Elle a joué un rôle important dans la politique népalaise, notamment en tant que leader du Maoïsme au Népal et en tant que Premier ministre du Népal de 2008 à 2009 et de 2016 à 2018."
"Cette personne/objet vient de quel pays ? Entité : Madhav Kumar Népal
",Népal,politicians,Madhav Kumar Népal est originaire du Népal. Il a servi comme Premier ministre du Népal de 2008 à 2009 et de 2016 à 2018.
"Cette personne/objet vient de quel pays ? Entité : Baburam Bhattarai
",Népal,politicians,"Baburam Bhattarai est originaire du Népal. Il a été un important leader politique népalais, ayant servi en tant que Premier ministre du Népal de 2010 à 2011."
"Cette personne/objet vient de quel pays ? Entité : Sher Bahadur Deuba
",Népal,politicians,"Sher Bahadur Deuba est originaire du Népal. Il a servi comme Premier ministre du Népal plusieurs fois, notamment en 1975-1977 et en 1990-1991."
"Cette personne/objet vient de quel pays ? Entité : KP Sharma Oli
",Népal,politicians,"KP Sharma Oli vient du Nepal. Il a servi comme Premier ministre du Nepal de deux fois, premièrement de décembre 2014 à mai 2016, et de nouveau de janvier 2021 à octobre 2022. Il est également un politicien et un homme d'État népalais, fondateur et leader du Nepali Congress."
"Cette personne/objet vient de quel pays ? Entité : Empereur Meiji
",Japon,politicians,"L'Empereur Meiji vient du Japon. Il s'agit du 122e empereur du Japon selon la tradition japonaise, et il a régné de 1852 à 1912. Son règne a été marqué par de profondes réformes qui ont conduit au développement du Japon en une puissance moderne et industrialisée."
"Cette personne/objet vient de quel pays ? Entité : L'empereur Hirohito
",Japon,politicians,"L'empereur Hirohito, dont le nom officiel était Emperor Shōwa, était le monarque du Japon de 1926 à 1989. Il est né à Tokyo, au Japon."
"Cette personne/objet vient de quel pays ? Entité : Shinzo Abe
",Japon,politicians,Shinzo Abe était le Premier ministre du Japon. Il est né au Japon et a occupé plusieurs postes importants dans le gouvernement japonais avant de devenir Premier ministre pour la première fois en 2006.
"Cette personne/objet vient de quel pays ? Entité : Yoshihide Suga
",Japon,politicians,Yoshihide Suga vient du Japon. Il a été le Premier ministre du Japon de 2020 à 2021.
"Cette personne/objet vient de quel pays ? Entité : Fumio Kishida
",Japon,politicians,Fumio Kishida vient du Japon. Il a servi comme Premier ministre du Japon de 2021 à 2022.
"Cette personne/objet vient de quel pays ? Entité : Tokugawa Ieyasu
",Japon,politicians,"Tokugawa Ieyasu vient du Japon. Il était un samouraï et un militaire japonais qui a joué un rôle crucial dans la unification du Japon au début du 17e siècle. Il est également le fondateur de la dynastie Tokugawa, qui a gouverné le Japon pendant environ 260 ans, jusqu'à la fin de l'époque de shogunat de Tokugawa."
"Cette personne/objet vient de quel pays ? Entité : Hideki Tojo
",Japon,politicians,Hideki Tojo est originaire du Japon. Il a servi comme Premier ministre du Japon de 1941 à 1944 et a été un personnage important pendant la Seconde Guerre mondiale.
"Cette personne/objet vient de quel pays ? Entité : Yukio Hatoyama
",Japon,politicians,Yukio Hatoyama est originaire du Japon. Il a servi comme Premier ministre du Japon de 2009 à 2010.
"Cette personne/objet vient de quel pays ? Entité : Junichiro Koizumi
",Japon,politicians,Junichiro Koizumi vient du Japon. Il a été le Premier ministre du Japon de 2001 à 2006.
"Cette personne/objet vient de quel pays ? Entité : Ichiro Ozawa
",Japon,politicians,Ichiro Ozawa vient du Japon. Il était un politicien japonais qui a servi comme membre du Parti libéral-démocrate japonais (PLDJ) et a été vice-président du parti à plusieurs reprises.
"Cette personne/objet vient de quel pays ? Entité : Volodymyr Zelensky
",Ukraine,politicians,Volodymyr Zelensky vient d'Ukraine. Il a été le président d'Ukraine de 2019 à 2024.
"Cette personne/objet vient de quel pays ? Entité : Petro Porochenko
",Ukraine,politicians,Petro Porochenko est originaire de l'Ukraine. Il a servi comme président de l'Ukraine de 2014 à 2019.
"Cette personne/objet vient de quel pays ? Entité : Ioulia Timochenko
",Ukraine,politicians,"Ioulia Timochenko est une personnalité politique ukrainienne. Elle a été vice-présidente de l'Ukraine de 2014 à 2019 et a également été ministre de l'Énergie de son pays. Donc, elle vient d'Ukraine."
"Cette personne/objet vient de quel pays ? Entité : Viktor Ianoukovitch
",Ukraine,politicians,"Viktor Ianoukovitch, également connu sous le nom de Viktor Yanukovych, était originaire de l'Ukraine. Il a servi comme président de l'Ukraine de 2010 à 2014."
"Cette personne/objet vient de quel pays ? Entité : Viktor Iouchtchenko
",Ukraine,politicians,"Viktor Iouchtchenko est originaire de l'Union soviétique, plus précisément de l'Union soviétique elle-même, car il est né en 1948 dans l'Union soviétique, qui comprenait aujourd'hui la Russie, l'Ukraine, le Kazakhstan et d'autres pays. Après la dissolution de l'Union soviétique, il a été citoyen de la Russie."
"Cette personne/objet vient de quel pays ? Entité : Léonid Koutchma
",Ukraine,politicians,Léonid Koutchma est originaire de l'Ukraine. Il a servi comme président de l'Ukraine de 1994 à 1999.
"Cette personne/objet vient de quel pays ? Entité : Léonid Kravtchouk
",Ukraine,politicians,"Léonid Kravtchouk est originaire de l'Ukraine. Il est né le 14 juillet 1887 à Kakhovka, dans l'Empire russe (qui faisait alors partie de l'Ukraine) et est décédé le 14 octobre 1960 à Moscou, en Union soviétique. Il a joué un rôle important dans la politique et l'économie de l'Ukraine pendant la période soviétique."
"Cette personne/objet vient de quel pays ? Entité : Stepan Bandera
",Ukraine,politicians,"Stepan Bandera est associé à l'Ukraine. Il était un leader politique et un activiste ukrainien qui a joué un rôle important dans le mouvement nationaliste ukrainien au début du 20e siècle. Cependant, ses idées et actions ont été très controversées, et il est considéré comme un terroriste par de nombreux pays, notamment l'Union européenne et les États-Unis. Il est né en Galicie-Orientale, qui était à l'époque sous la domination autrichienne, mais qui est aujourd'hui principalement en Ukraine."
"Cette personne/objet vient de quel pays ? Entité : Arseni Iatseniouk
",Ukraine,politicians,Arseni Iatseniouk est originaire de Biélorussie. Il a servi comme Premier ministre de la République de Biélorussie de 1994 à 1996.
"Cette personne/objet vient de quel pays ? Entité : Dmytro Kuleba
",Ukraine,politicians,Dmytro Kuleba est originaire d'Ukraine. Il est un homme politique ukrainien et actuel ministre des Affaires étrangères de l'Ukraine.
"Cette personne/objet vient de quel pays ? Entité : Périclès
",Grèce,politicians,"Périclès est originaire de l'Athènes antique, qui faisait alors partie de la Grèce antique. Il a joué un rôle crucial dans la transformation d'Athènes en une puissance dominante de la Grèce ancienne et a été un leader politique et militaire important pendant la période connue sous le nom de ""Période classique d'Athènes""."
